income,gini
1.6296847,.33
1.6771036,.33
1.728755,.33
1.7854559,.33
1.8482797,.33
1.9186729,.33
1.9986485,.33
2.0911243,.33
2.2005498,.33
2.3341935,.33
2.5051215,.33
2.7404954,.33
3.1130116,.33
3.9816284,.33
.16345672,.34
.2108928,.34
.24064144,.34
.2640886,.34
.2841363,.34
.30202141,.34
.31839949,.34
.33366469,.34
.348075,.34
.36180952,.34
.37499857,.34
.38774022,.34
.40011069,.34
.4121705,.34
.42396873,.34
.43554601,.34
.44693631,.34
.45816863,.34
.4692679,.34
.48025596,.34
.49115196,.34
.50197291,.34
.51273423,.34
.5234499,.34
.53413254,.34
.54479396,.34
.55544513,.34
.56609625,.34
.57675689,.34
.58743644,.34
.59814352,.34
.60888672,.34
.61967421,.34
.63051403,.34
.64141411,.34
.65238214,.34
.6634258,.34
.67455298,.34
.68577129,.34
.69708848,.34
.70851254,.34
.72005141,.34
.73171318,.34
.74350637,.34
.75543946,.34
.76752138,.34
.77976131,.34
.79216874,.34
.80475354,.34
.81752616,.34
.83049738,.34
.84367865,.34
.85708177,.34
.87071955,.34
.88460517,.34
.89875293,.34
.91317767,.34
.92789549,.34
.94292355,.34
.95827997,.34
.97398448,.34
.99005806,.34
1.0065234,.34
1.0234051,.34
1.0407296,.34
1.0585258,.34
1.0768251,.34
1.0956618,.34
1.1150734,.34
1.1351011,.34
1.1557903,.34
1.1771916,.34
1.1993604,.34
1.2223591,.34
1.2462572,.34
1.2711328,.34
1.2970743,.34
1.3241818,.34
1.3525698,.34
1.3823694,.34
1.4137324,.34
1.4468353,.34
1.4818854,.34
1.5191278,.34
1.5588558,.34
1.6014233,.34
1.6472634,.34
1.6969138,.34
1.7510523,.34
1.8105494,.34
1.8765492,.34
1.9505951,.34
2.0348372,.34
2.132395,.34
2.2480304,.34
2.389534,.34
2.5709302,.34
2.8214316,.34
3.2194245,.34
4.1537199,.34
.15351425,.35
.19964813,.35
.22875184,.35
.25177088,.35
.27150354,.35
.28914446,.35
.30532756,.35
.3204346,.35
.33471543,.35
.34834376,.35
.36144605,.35
.37411764,.35
.3864325,.35
.39844957,.35
.41021663,.35
.42177328,.35
.43315265,.35
.44438305,.35
.45548895,.35
.46649161,.35
.47740981,.35
.48826039,.35
.4990584,.35
.5098176,.35
.52055055,.35
.53126884,.35
.54198337,.35
.55270422,.35
.5634411,.35
.57420313,.35
.58499908,.35
.59583753,.35
.60672665,.35
.61767459,.35
.62868929,.35
.63977855,.35
.65095025,.35
.66221225,.35
.67357236,.35
.68503851,.35
.6966188,.35
.70832139,.35
.72015464,.35
.73212719,.35
.74424779,.35
.7565257,.35
.76897031,.35
.78159148,.35
.79439938,.35
.80740482,.35
.82061905,.35
.83405375,.35
.8477214,.35
.86163509,.35
.87580872,.35
.89025694,.35
.9049955,.35
.92004108,.35
.93541133,.35
.95112538,.35
.9672038,.35
.98366839,.35
1.000543,.35
1.0178533,.35
1.0356268,.35
1.0538939,.35
1.0726875,.35
1.0920434,.35
1.1120008,.35
1.1326032,.35
1.1538981,.35
1.175938,.35
1.1987818,.35
1.2224948,.35
1.2471498,.35
1.2728291,.35
1.2996253,.35
1.3276439,.35
1.3570051,.35
1.3878471,.35
1.4203296,.35
1.4546387,.35
1.4909925,.35
1.5296497,.35
1.5709194,.35
1.6151754,.35
1.6628749,.35
1.7145861,.35
1.7710253,.35
1.833114,.35
1.902063,.35
1.9795079,.35
2.0677288,.35
2.1700358,.35
2.2914908,.35
2.4403803,.35
2.6316459,.35
2.8964658,.35
3.3186979,.35
4.3160281,.35
.14406545,.36
.18886702,.36
.21729892,.36
.23986574,.36
.25926113,.36
.27663711,.36
.29260573,.36
.30753586,.36
.32166922,.36
.33517399,.36
.34817272,.36
.3607578,.36
.3730011,.36
.38495976,.36
.39668036,.36
.40820128,.36
.41955498,.36
.43076891,.36
.44186705,.36
.4528701,.36
.46379659,.36
.47466293,.36
.48548394,.36
.49627316,.36
.50704294,.36
.51780486,.36
.52856952,.36
.53934711,.36
.55014718,.36
.56097883,.36
.5718509,.36
.58277184,.36
.59375006,.36
.60479349,.36
.61591035,.36
.62710845,.36
.63839585,.36
.64978039,.36
.66127014,.36
.67287314,.36
.68459761,.36
.6964519,.36
.70844471,.36
.72058475,.36
.73288119,.36
.74534333,.36
.757981,.36
.77080435,.36
.78382397,.36
.79705083,.36
.81049669,.36
.82417363,.36
.83809465,.36
.85227334,.36
.86672401,.36
.8814621,.36
.89650387,.36
.91186655,.36
.92756873,.36
.94363028,.36
.96007258,.36
.97691852,.36
.99419284,.36
1.0119224,.36
1.030136,.36
1.0488653,.36
1.0681448,.36
1.0880117,.36
1.1085076,.36
1.1296773,.36
1.1515712,.36
1.174244,.36
1.1977574,.36
1.2221798,.36
1.2475878,.36
1.2740676,.36
1.3017166,.36
1.3306454,.36
1.3609805,.36
1.3928671,.36
1.4264731,.36
1.4619942,.36
1.4996603,.36
1.5397434,.36
1.5825697,.36
1.6285329,.36
1.6781156,.36
1.7319171,.36
1.7906945,.36
1.8554212,.36
1.9273779,.36
2.008296,.36
2.1005909,.36
2.207773,.36
2.3352144,.36
2.4917233,.36
2.6932027,.36
2.9728956,.36
3.4204333,.36
4.4841213,.36
.13509083,.37
.17853564,.37
.20627207,.37
.22836484,.37
.24740264,.37
.26449442,.37
.28023019,.37
.29496574,.37
.3089346,.37
.32229933,.37
.33517841,.37
.34766132,.37
.35981765,.37
.37170294,.37
.3833622,.37
.39483291,.37
.4061465,.37
.41732985,.37
.42840618,.37
.43939587,.37
.45031694,.37
.46118549,.37
.47201607,.37
.48282197,.37
.49361542,.37
.50440776,.37
.51520962,.37
.52603096,.37
.53688139,.37
.54776984,.37
.55870533,.37
.56969613,.37
.5807507,.37
.59187728,.37
.60308373,.37
.61437833,.37
.62576902,.37
.63726377,.37
.64887094,.37
.66059852,.37
.67245507,.37
.68444908,.37
.69658935,.37
.70888484,.37
.72134513,.37
.73397964,.37
.74679857,.37
.7598123,.37
.77303177,.37
.78646851,.37
.80013436,.37
.81404215,.37
.82820517,.37
.84263748,.37
.8573541,.37
.8723709,.37
.88770473,.37
.90337372,.37
.91939712,.37
.93579566,.37
.95259142,.37
.96980846,.37
.98747247,.37
1.0056114,.37
1.0242556,.37
1.043438,.37
1.0631943,.37
1.0835638,.37
1.1045897,.37
1.1263192,.37
1.1488044,.37
1.1721034,.37
1.1962802,.37
1.2214066,.37
1.247563,.37
1.2748395,.37
1.3033385,.37
1.333176,.37
1.3644847,.37
1.3974168,.37
1.4321492,.37
1.4688874,.37
1.5078733,.37
1.5493928,.37
1.5937893,.37
1.6414777,.37
1.6929662,.37
1.7488872,.37
1.8100388,.37
1.8774493,.37
1.9524721,.37
2.0369375,.37
2.1334016,.37
2.2455842,.37
2.3791821,.37
2.5435479,.37
2.7555926,.37
3.0507305,.37
3.5246768,.37
4.6582026,.37
.12657146,.38
.16864046,.38
.19566078,.38
.21725988,.38
.23592146,.38
.25271127,.38
.26819703,.38
.28272149,.38
.29650983,.38
.30971882,.38
.32246292,.38
.33482867,.38
.34688333,.38
.35868067,.38
.37026438,.38
.38167077,.38
.39293039,.38
.40406933,.38
.41511029,.38
.4260731,.38
.43697539,.38
.44783285,.38
.45865983,.38
.46946937,.38
.48027349,.38
.49108335,.38
.50190949,.38
.51276183,.38
.52364975,.38
.53458244,.38
.54556859,.38
.55661672,.38
.5677352,.38
.57893229,.38
.59021598,.38
.60159463,.38
.61307615,.38
.6246689,.38
.63638103,.38
.64822096,.38
.66019732,.38
.67231876,.38
.68459427,.38
.69703329,.38
.70964521,.38
.72244006,.38
.73542821,.38
.74862033,.38
.76202786,.38
.77566248,.38
.7895366,.38
.80366349,.38
.8180567,.38
.83273113,.38
.84770209,.38
.86298603,.38
.87860072,.38
.89456475,.38
.91089821,.38
.92762262,.38
.94476104,.38
.96233845,.38
.98038167,.38
.99891979,.38
1.0179844,.38
1.0376098,.38
1.0578336,.38
1.0786964,.38
1.1002436,.38
1.1225243,.38
1.145593,.38
1.1695105,.38
1.1943438,.38
1.220168,.38
1.2470672,.38
1.2751359,.38
1.3044811,.38
1.3352246,.38
1.3675057,.38
1.4014838,.38
1.4373448,.38
1.4753041,.38
1.5156159,.38
1.5585812,.38
1.6045607,.38
1.6539909,.38
1.7074071,.38
1.7654752,.38
1.8290367,.38
1.8991761,.38
1.9773222,.38
2.0654087,.38
2.1661386,.38
2.283448,.38
2.4233739,.38
2.5958381,.38
2.8188078,.38
3.1299779,.38
3.6314769,.38
4.8384833,.38
.11848907,.39
.1591682,.39
.18545471,.39
.20654267,.39
.22481106,.39
.24128249,.39
.25650233,.39
.27080023,.39
.28439283,.39
.29743132,.39
.31002596,.39
.3222602,.39
.3341991,.39
.3458946,.39
.357389,.39
.36871746,.39
.37990963,.39
.39099085,.39
.4019832,.39
.41290599,.39
.42377639,.39
.43460983,.39
.4454203,.39
.4562206,.39
.46702257,.39
.47783723,.39
.48867497,.39
.4995456,.39
.51045859,.39
.5214228,.39
.5324471,.39
.54354006,.39
.55470991,.39
.56596506,.39
.5773136,.39
.58876377,.39
.60032386,.39
.61200213,.39
.62380695,.39
.6357469,.39
.64783061,.39
.66006726,.39
.67246586,.39
.68503588,.39
.69778728,.39
.7107302,.39
.7238754,.39
.73723376,.39
.75081712,.39
.76463753,.39
.77870786,.39
.79304171,.39
.80765325,.39
.82255769,.39
.83777112,.39
.85331059,.39
.86919427,.39
.88544172,.39
.90207368,.39
.91911256,.39
.93658233,.39
.9545089,.39
.9729203,.39
.99184674,.39
1.0113212,.39
1.0313793,.39
1.0520602,.39
1.0734066,.39
1.0954654,.39
1.118288,.39
1.1419318,.39
1.1664597,.39
1.1919417,.39
1.2184566,.39
1.2460922,.39
1.2749476,.39
1.3051347,.39
1.3367808,.39
1.3700318,.39
1.4050554,.39
1.4420456,.39
1.4812293,.39
1.5228727,.39
1.567292,.39
1.6148659,.39
1.6660537,.39
1.7214183,.39
1.7816603,.39
1.8476663,.39
1.920579,.39
2.0019052,.39
2.0936856,.39
2.1987767,.39
2.3213406,.39
2.4677682,.39
2.6485765,.39
2.8828392,.39
3.2106452,.39
3.740881,.39
5.0251832,.39
.11008201,.4
.14922169,.4
.17468384,.4
.19519176,.4
.21301004,.4
.22911397,.4
.24402434,.4
.25805634,.4
.27141738,.4
.28425211,.4
.29666635,.4
.30874029,.4
.32053632,.4
.33210441,.4
.34348533,.4
.35471296,.4
.36581588,.4
.37681872,.4
.38774273,.4
.39860672,.4
.40942737,.4
.42021975,.4
.43099746,.4
.44177306,.4
.45255816,.4
.46336365,.4
.47419968,.4
.4850761,.4
.49600208,.4
.50698668,.4
.51803863,.4
.52916646,.4
.54037851,.4
.55168319,.4
.56308866,.4
.57460326,.4
.5862354,.4
.59799343,.4
.60988587,.4
.62192148,.4
.63410914,.4
.64645803,.4
.65897763,.4
.67167759,.4
.68456805,.4
.69765961,.4
.71096313,.4
.72449011,.4
.73825258,.4
.75226313,.4
.76653498,.4
.78108227,.4
.79591978,.4
.81106317,.4
.82652915,.4
.84233558,.4
.85850126,.4
.87504649,.4
.89199299,.4
.90936399,.4
.92718464,.4
.94548184,.4
.9642849,.4
.98362541,.4
1.0035377,.4
1.0240591,.4
1.0452304,.4
1.0670966,.4
1.0897063,.4
1.113114,.4
1.1373791,.4
1.1625679,.4
1.1887538,.4
1.2160194,.4
1.2444569,.4
1.27417,.4
1.3052766,.4
1.3379105,.4
1.3722249,.4
1.4083964,.4
1.4466289,.4
1.4871614,.4
1.5302745,.4
1.5763012,.4
1.6256412,.4
1.6787792,.4
1.7363095,.4
1.7989725,.4
1.8677058,.4
1.9437189,.4
2.0286078,.4
2.1245363,.4
2.2345352,.4
2.3630269,.4
2.5168085,.4
2.7070837,.4
2.9542029,.4
3.3010268,.4
3.864291,.4
5.2382407,.4
.10286026,.41
.1405956,.41
.16529559,.41
.18526214,.41
.20265697,.41
.2184125,.41
.23302737,.41
.24680363,.41
.25994015,.41
.27257594,.41
.2848126,.41
.29672721,.41
.30837992,.41
.31981882,.41
.3310833,.41
.34220603,.41
.35321468,.41
.36413309,.41
.37498197,.41
.38577944,.41
.39654189,.41
.40728393,.41
.41801888,.41
.4287591,.41
.43951595,.41
.45030013,.41
.46112174,.41
.47199041,.41
.48291537,.41
.49390557,.41
.50496972,.41
.51611626,.41
.52735376,.41
.53869051,.41
.55013472,.41
.56169498,.41
.57337952,.41
.58519697,.41
.59715605,.41
.60926551,.41
.62153459,.41
.63397253,.41
.64658892,.41
.65939385,.41
.67239755,.41
.68561101,.41
.69904536,.41
.71271241,.41
.72662449,.41
.7407946,.41
.75523651,.41
.76996464,.41
.78499424,.41
.80034167,.41
.81602412,.41
.83205998,.41
.8484689,.41
.86527181,.41
.88249123,.41
.90015125,.41
.91827804,.41
.93689936,.41
.95604587,.41
.97575015,.41
.99604803,.41
1.0169784,.41
1.0385838,.41
1.0609106,.41
1.0840099,.41
1.1079381,.41
1.1327573,.41
1.1585367,.41
1.1853528,.41
1.2132916,.41
1.2424495,.41
1.2729348,.41
1.3048707,.41
1.3383969,.41
1.3736736,.41
1.4108853,.41
1.450246,.41
1.4920055,.41
1.5364578,.41
1.5839521,.41
1.6349074,.41
1.689832,.41
1.7493502,.41
1.8142399,.41
1.8854865,.41
1.9643624,.41
2.0525479,.41
2.152323,.41
2.2668839,.41
2.4008987,.41
2.5615528,.41
2.7607005,.41
3.0199108,.41
3.3846951,.41
3.9793222,.41
5.4391766,.41
.096022405,.42
.13235299,.42
.15628128,.42
.17569506,.42
.19265437,.42
.20804927,.42
.2223563,.42
.23586448,.42
.24876422,.42
.26118875,.42
.27323556,.42
.28497866,.42
.29647589,.42
.30777347,.42
.31890938,.42
.32991514,.42
.34081748,.42
.35163945,.42
.36240104,.42
.37312001,.42
.38381219,.42
.39449185,.42
.40517205,.42
.4158648,.42
.42658129,.42
.43733209,.42
.44812715,.42
.45897603,.42
.46988779,.42
.48087141,.42
.49193552,.42
.50308865,.42
.51433927,.42
.52569574,.42
.53716648,.42
.54875994,.42
.56048459,.42
.57234907,.42
.58436227,.42
.59653324,.42
.60887104,.42
.6213854,.42
.63408601,.42
.64698327,.42
.66008765,.42
.6734103,.42
.68696266,.42
.70075703,.42
.71480596,.42
.72912294,.42
.74372196,.42
.75861806,.42
.77382702,.42
.78936553,.42
.8052516,.42
.82150406,.42
.83814329,.42
.85519105,.42
.87267047,.42
.89060676,.42
.90902686,.42
.92795974,.42
.94743699,.42
.96749264,.42
.98816383,.42
1.009491,.42
1.0315181,.42
1.0542939,.42
1.0778711,.42
1.1023086,.42
1.127671,.42
1.1540302,.42
1.1814663,.42
1.2100688,.42
1.239938,.42
1.2711872,.42
1.3039448,.42
1.3383566,.42
1.3745904,.42
1.4128387,.42
1.4533252,.42
1.4963111,.42
1.5421044,.42
1.5910707,.42
1.6436491,.42
1.7003723,.42
1.7618954,.42
1.8290348,.42
1.9028256,.42
1.9846052,.42
2.0761414,.42
2.1798341,.42
2.299052,.42
2.4387197,.42
2.6064246,.42
2.8147023,.42
3.0863969,.42
3.4697995,.42
4.0971093,.42
5.6472726,.42
.089552417,.43
.12448172,.43
.14763112,.43
.16648252,.43
.18299574,.43
.198019,.43
.21200696,.43
.22523566,.43
.23788717,.43
.25008899,.43
.26193446,.43
.27349451,.43
.28482467,.43
.2959694,.43
.30696517,.43
.31784236,.43
.32862675,.43
.33934063,.43
.35000336,.43
.36063215,.43
.37124234,.43
.38184792,.43
.39246157,.43
.4030951,.43
.41375944,.43
.42446503,.43
.43522164,.43
.44603869,.43
.45692533,.43
.46789029,.43
.47894233,.43
.49008992,.43
.50134152,.43
.51270556,.43
.52419055,.43
.53580487,.43
.54755723,.43
.55945641,.43
.57151127,.43
.58373106,.43
.59612519,.43
.60870332,.43
.62147558,.43
.6344524,.43
.64764458,.43
.66106355,.43
.67472118,.43
.68862987,.43
.70280266,.43
.71725333,.43
.73199648,.43
.74704748,.43
.76242256,.43
.77813905,.43
.7942155,.43
.81067133,.43
.8275277,.43
.84480703,.43
.86253339,.43
.88073266,.43
.89943284,.43
.91866416,.43
.93845904,.43
.95885301,.43
.97988456,.43
1.0015956,.43
1.024032,.43
1.0472441,.43
1.0712868,.43
1.0962216,.43
1.1221154,.43
1.1490432,.43
1.1770883,.43
1.2063438,.43
1.2369145,.43
1.2689183,.43
1.302489,.43
1.3377792,.43
1.3749634,.43
1.414243,.43
1.4558517,.43
1.5000625,.43
1.5471973,.43
1.597639,.43
1.6518469,.43
1.7103794,.43
1.7739229,.43
1.8433336,.43
1.9196982,.43
2.004421,.43
2.0993605,.43
2.2070417,.43
2.3310113,.43
2.4764607,.43
2.6513968,.43
2.8690665,.43
3.153646,.43
3.5563433,.43
4.2177029,.43
5.8627882,.43
.082841866,.44
.11623799,.44
.13852498,.44
.1567487,.44
.17276073,.44
.18736391,.44
.20098919,.44
.21389851,.44
.22626479,.44
.23820926,.44
.24982081,.44
.26116702,.44
.27230081,.44
.28326473,.44
.29409358,.44
.30481654,.44
.31545836,.44
.32604042,.44
.33658141,.44
.34709796,.44
.35760495,.44
.36811584,.44
.37864304,.44
.38919809,.44
.39979178,.44
.41043419,.44
.42113504,.44
.4319036,.44
.44274893,.44
.45367977,.44
.46470472,.44
.47583234,.44
.48707113,.44
.49842951,.44
.50991601,.44
.52153921,.44
.53330785,.44
.54523075,.44
.55731714,.44
.5695762,.44
.5820176,.44
.59465128,.44
.60748756,.44
.62053704,.44
.633811,.44
.64732099,.44
.66107923,.44
.67509854,.44
.68939233,.44
.7039749,.44
.71886122,.44
.73406714,.44
.74960947,.44
.76550621,.44
.78177637,.44
.79844034,.44
.81551981,.44
.83303803,.44
.85102016,.44
.86949301,.44
.88848561,.44
.90802926,.44
.92815793,.44
.94890833,.44
.97032064,.44
.9924385,.44
1.0153096,.44
1.0389863,.44
1.0635263,.44
1.0889931,.44
1.1154569,.44
1.1429961,.44
1.1716973,.44
1.2016579,.44
1.2329875,.44
1.2658095,.44
1.3002638,.44
1.3365101,.44
1.3747311,.44
1.4151379,.44
1.4579753,.44
1.5035299,.44
1.5521395,.44
1.6042062,.44
1.6602125,.44
1.7207456,.44
1.7865275,.44
1.8584603,.44
1.9376882,.44
2.0256929,.44
2.1244357,.44
2.2365842,.44
2.3658895,.44
2.517848,.44
2.7009485,.44
2.9292555,.44
3.2284815,.44
3.6532056,.44
4.3536563,.44
6.1087499,.44
.077094622,.45
.10910797,.45
.1306082,.45
.14825486,.45
.16380318,.45
.17801552,.45
.19130158,.45
.20391066,.45
.21600749,.45
.22770767,.45
.23909602,.45
.25023714,.45
.26118162,.45
.27197024,.45
.2826364,.45
.29320806,.45
.30370906,.45
.31416002,.45
.324579,.45
.33498207,.45
.34538364,.45
.35579687,.45
.36623386,.45
.37670586,.45
.38722336,.45
.39779645,.45
.40843457,.45
.41914696,.45
.42994255,.45
.44083005,.45
.45181808,.45
.46291515,.45
.47412974,.45
.48547032,.45
.4969455,.45
.50856394,.45
.52033442,.45
.53226602,.45
.54436785,.45
.55664951,.45
.56912071,.45
.58179146,.45
.5946725,.45
.60777456,.45
.62110913,.45
.63468808,.45
.64852393,.45
.66262996,.45
.67701977,.45
.69170809,.45
.70671034,.45
.7220428,.45
.73772281,.45
.75376892,.45
.77020073,.45
.78703922,.45
.80430681,.45
.82202762,.45
.84022754,.45
.85893422,.45
.87817776,.45
.89799052,.45
.91840768,.45
.93946731,.45
.96121091,.45
.98368376,.45
1.0069354,.45
1.0310199,.45
1.0559975,.45
1.0819337,.45
1.1089017,.45
1.1369827,.45
1.1662669,.45
1.1968558,.45
1.2288628,.45
1.2624166,.45
1.297663,.45
1.3347679,.45
1.3739222,.45
1.4153457,.45
1.4592937,.45
1.5060655,.45
1.5560135,.45
1.6095575,.45
1.6672025,.45
1.7295622,.45
1.7973922,.45
1.871637,.45
1.9534959,.45
2.0445225,.45
2.1467755,.45
2.2630568,.45
2.3973107,.45
2.5553224,.45
2.7460372,.45
2.9842966,.45
3.2972765,.45
3.7427759,.45
4.4803071,.45
6.3407435,.45
.071668871,.46
.10231313,.46
.12302602,.46
.14009109,.46
.1551694,.46
.16898355,.46
.18192239,.46
.19422275,.46
.20604132,.46
.21748811,.46
.22864397,.46
.23957048,.46
.25031605,.46
.26091957,.46
.27141306,.46
.28182334,.46
.29217339,.46
.30248293,.46
.3127695,.46
.32304862,.46
.33333418,.46
.34363908,.46
.35397506,.46
.36435303,.46
.37478346,.46
.38527605,.46
.39584026,.46
.40648517,.46
.41721967,.46
.42805234,.46
.43899181,.46
.4500466,.46
.46122518,.46
.47253612,.46
.48398799,.46
.49558955,.46
.50734973,.46
.51927757,.46
.53138256,.46
.54367411,.46
.55616242,.46
.56885755,.46
.58177042,.46
.59491205,.46
.60829413,.46
.62192893,.46
.63582921,.46
.65000832,.46
.66448069,.46
.67926109,.46
.6943655,.46
.70981061,.46
.72561449,.46
.7417959,.46
.75837517,.46
.775374,.46
.79281539,.46
.81072438,.46
.82912749,.46
.84805346,.46
.86753333,.46
.8876006,.46
.90829158,.46
.92964566,.46
.95170581,.46
.97451895,.46
.99813634,.46
1.0226144,.46
1.0480148,.46
1.074406,.46
1.101864,.46
1.1304728,.46
1.1603264,.46
1.1915298,.46
1.2242014,.46
1.2584746,.46
1.2945012,.46
1.332454,.46
1.3725314,.46
1.4149626,.46
1.460014,.46
1.5079969,.46
1.5592794,.46
1.6142999,.46
1.6735854,.46
1.7377774,.46
1.8076662,.46
1.8842397,.46
1.9687543,.46
2.0628381,.46
2.1686494,.46
2.2891304,.46
2.4284253,.46
2.5926192,.46
2.7911325,.46
3.0396168,.46
3.3667772,.46
3.8337862,.46
4.609921,.46
6.5810375,.46
.066550635,.47
.095842294,.47
.11576916,.47
.13224964,.47
.1468529,.47
.16026261,.47
.17284721,.47
.18483131,.47
.1963636,.47
.20754866,.47
.21846341,.47
.22916651,.47
.23970407,.47
.25011325,.47
.26042467,.47
.27066407,.47
.28085342,.47
.29101175,.47
.30115592,.47
.31130093,.47
.32146031,.47
.33164647,.47
.3418709,.47
.35214436,.47
.36247692,.47
.37287822,.47
.38335758,.47
.39392394,.47
.40458611,.47
.41535267,.47
.42623219,.47
.43723312,.47
.44836405,.47
.4596335,.47
.47105014,.47
.4826228,.47
.49436045,.47
.50627238,.47
.51836795,.47
.53065705,.47
.54314977,.47
.55585647,.47
.56878829,.47
.58195645,.47
.59537292,.47
.60905015,.47
.62300128,.47
.63724017,.47
.65178126,.47
.66663998,.47
.68183261,.47
.69737643,.47
.7132898,.47
.7295922,.47
.74630451,.47
.76344901,.47
.78104967,.47
.79913193,.47
.81772345,.47
.83685374,.47
.85655487,.47
.87686145,.47
.89781094,.47
.91944426,.47
.94180566,.47
.96494377,.47
.98891163,.47
1.0137675,.47
1.0395756,.47
1.0664068,.47
1.0943396,.47
1.1234615,.47
1.1538696,.47
1.1856734,.47
1.2189955,.47
1.2539747,.47
1.2907686,.47
1.3295571,.47
1.3705465,.47
1.4139751,.47
1.4601206,.47
1.5093074,.47
1.5619193,.47
1.6184132,.47
1.6793395,.47
1.7453679,.47
1.8173243,.47
1.8962419,.47
1.983435,.47
2.0806088,.47
2.1900256,.47
2.3147717,.47
2.4591987,.47
2.6297033,.47
2.8362002,.47
3.0951853,.47
3.4369609,.47
3.9262347,.47
4.7425499,.47
6.8299403,.47
.061259683,.48
.089085571,.48
.10815149,.48
.12398718,.48
.13806348,.48
.15102239,.48
.16321036,.48
.17483881,.48
.18604794,.48
.19693637,.48
.20757677,.48
.21802464,.48
.22832365,.48
.23850907,.48
.24861003,.48
.25865096,.48
.26865289,.48
.27863404,.48
.28861055,.48
.29859686,.48
.30860606,.48
.31865007,.48
.32874015,.48
.33888668,.48
.34909955,.48
.35938829,.48
.36976191,.48
.38022938,.48
.39079931,.48
.40148035,.48
.41228089,.48
.42320946,.48
.43427464,.48
.44548503,.48
.45684928,.48
.46837637,.48
.48007533,.48
.49195555,.48
.50402659,.48
.51629847,.48
.52878141,.48
.54148614,.48
.55442375,.48
.56760597,.48
.58104491,.48
.59475344,.48
.60874498,.48
.62303364,.48
.6376344,.48
.6525631,.48
.66783643,.48
.68347222,.48
.69948936,.48
.71590799,.48
.7327497,.48
.75003731,.48
.76779568,.48
.78605109,.48
.8048321,.48
.82416934,.48
.84409589,.48
.86464763,.48
.88586336,.48
.90778548,.48
.93045992,.48
.95393699,.48
.97827178,.48
1.0035249,.48
1.0297629,.48
1.0570594,.48
1.0854963,.48
1.1151642,.48
1.1461644,.48
1.1786108,.48
1.2126311,.48
1.2483699,.48
1.2859915,.48
1.3256836,.48
1.3676614,.48
1.4121739,.48
1.4595109,.48
1.5100119,.48
1.564078,.48
1.6221876,.48
1.684917,.48
1.7529678,.48
1.8272067,.48
1.9087178,.48
1.9988813,.48
2.0994902,.48
2.212925,.48
2.3424361,.48
2.4926124,.48
2.6702065,.48
2.8857005,.48
3.1565583,.48
3.5149229,.48
4.029583,.48
4.8919859,.48
7.1140656,.48
.056743853,.49
.083259881,.49
.10154827,.49
.11679769,.49
.13039221,.49
.14293705,.49
.15475911,.49
.16605817,.49
.1769668,.49
.1875784,.49
.19796184,.49
.20816979,.49
.21824373,.49
.22821727,.49
.23811811,.49
.2479697,.49
.25779209,.49
.26760277,.49
.27741733,.49
.28724962,.49
.29711229,.49
.30701703,.49
.31697464,.49
.32699534,.49
.33708885,.49
.34726441,.49
.35753101,.49
.36789742,.49
.37837228,.49
.38896406,.49
.39968121,.49
.41053227,.49
.42152575,.49
.4326703,.49
.4439747,.49
.45544794,.49
.46709913,.49
.47893777,.49
.49097362,.49
.50321668,.49
.51567751,.49
.52836686,.49
.5412963,.49
.55447745,.49
.56792295,.49
.58164573,.49
.59565955,.49
.60997903,.49
.62461931,.49
.63959676,.49
.65492845,.49
.67063254,.49
.68672866,.49
.70323735,.49
.72018081,.49
.73758262,.49
.75546813,.49
.77386469,.49
.7928015,.49
.81231022,.49
.83242482,.49
.85318249,.49
.87462318,.49
.8967905,.49
.91973215,.49
.94349986,.49
.96815073,.49
.99374729,.49
1.0203584,.49
1.0480604,.49
1.0769379,.49
1.1070845,.49
1.1386056,.49
1.1716188,.49
1.206257,.49
1.2426697,.49
1.2810276,.49
1.3215255,.49
1.3643873,.49
1.4098713,.49
1.458279,.49
1.5099638,.49
1.5653427,.49
1.6249144,.49
1.6892792,.49
1.7591692,.49
1.8354882,.49
1.9193683,.49
2.0122521,.49
2.1160142,.49
2.2331467,.49
2.3670547,.49
2.5225503,.49
2.7067232,.49
2.9305913,.49
3.212539,.49
3.5864589,.49
4.1250343,.49
5.031116,.49
7.382123,.49
.052495137,.5
.077725098,.5
.095242515,.5
.10990688,.5
.12301823,.5
.13514593,.5
.14659797,.5
.15756267,.5
.16816525,.5
.17849393,.5
.18861391,.5
.19857503,.5
.20841672,.5
.21817085,.5
.22786386,.5
.23751807,.5
.24715266,.5
.25678444,.5
.26642832,.5
.27609771,.5
.28580484,.5
.29556102,.5
.30537677,.5
.31526202,.5
.32522631,.5
.33527875,.5
.34542817,.5
.35568324,.5
.36605248,.5
.37654436,.5
.3871673,.5
.39792982,.5
.40884045,.5
.41990781,.5
.43114081,.5
.44254845,.5
.45413998,.5
.46592501,.5
.47791335,.5
.49011523,.5
.5025413,.5
.51520264,.5
.52811068,.5
.54127777,.5
.55471635,.5
.56843984,.5
.58246231,.5
.5967986,.5
.61146432,.5
.62647611,.5
.6418516,.5
.6576094,.5
.67376947,.5
.69035316,.5
.70738298,.5
.72488344,.5
.74288052,.5
.76140225,.5
.78047878,.5
.80014253,.5
.82042891,.5
.84137571,.5
.86302447,.5
.88542008,.5
.90861166,.5
.93265277,.5
.95760232,.5
.9835248,.5
1.0104915,.5
1.0385811,.5
