"MapDate","RiverForecastCenterName","None","D0","D1","D2","D3","D4","ValidStart","ValidEnd","StatisticFormatID"
20000104,"Colorado Basin",73.2,26.8,0,0,0,0,"1/4/2000","1/10/2000",1
20000111,"Colorado Basin",34.23,65.77,0,0,0,0,"1/11/2000","1/17/2000",1
20000118,"Colorado Basin",24.98,75.02,0,0,0,0,"1/18/2000","1/24/2000",1
20000125,"Colorado Basin",25.57,74.43,0,0,0,0,"1/25/2000","1/31/2000",1
20000201,"Colorado Basin",26.87,73.13,0,0,0,0,"2/1/2000","2/7/2000",1
20000208,"Colorado Basin",32.55,67.45,0,0,0,0,"2/8/2000","2/14/2000",1
20000215,"Colorado Basin",38.17,61.83,14.89,0,0,0,"2/15/2000","2/21/2000",1
20000222,"Colorado Basin",49.48,50.52,14.89,0,0,0,"2/22/2000","2/28/2000",1
20000229,"Colorado Basin",55.8,44.2,15.33,0,0,0,"2/29/2000","3/6/2000",1
20000307,"Colorado Basin",60.8,39.2,14.26,0,0,0,"3/7/2000","3/13/2000",1
20000314,"Colorado Basin",77.73,22.27,4.99,0,0,0,"3/14/2000","3/20/2000",1
20000321,"Colorado Basin",77.84,22.16,5.13,0,0,0,"3/21/2000","3/27/2000",1
20000328,"Colorado Basin",80.41,19.59,4.22,0,0,0,"3/28/2000","4/3/2000",1
20000404,"Colorado Basin",81.4,18.6,7.24,0,0,0,"4/4/2000","4/10/2000",1
20000411,"Colorado Basin",81.28,18.72,7.49,0,0,0,"4/11/2000","4/17/2000",1
20000418,"Colorado Basin",79.29,20.71,6.31,0,0,0,"4/18/2000","4/24/2000",1
20000425,"Colorado Basin",80.73,19.27,6.31,0,0,0,"4/25/2000","5/1/2000",1
20000502,"Colorado Basin",76.52,23.48,10.63,0,0,0,"5/2/2000","5/8/2000",1
20000509,"Colorado Basin",75.8,24.2,11.83,0,0,0,"5/9/2000","5/15/2000",1
20000516,"Colorado Basin",62.92,37.08,17.4,5.76,0,0,"5/16/2000","5/22/2000",1
20000523,"Colorado Basin",63.24,36.76,17.39,5.76,0,0,"5/23/2000","5/29/2000",1
20000530,"Colorado Basin",63.46,36.54,20.07,5.72,0,0,"5/30/2000","6/5/2000",1
20000606,"Colorado Basin",47.04,52.96,23.34,5.72,0,0,"6/6/2000","6/12/2000",1
20000613,"Colorado Basin",29.59,70.41,24.22,5.72,0,0,"6/13/2000","6/19/2000",1
20000620,"Colorado Basin",15.93,84.07,24.22,5.69,0,0,"6/20/2000","6/26/2000",1
20000627,"Colorado Basin",12,88,25.06,6.25,0,0,"6/27/2000","7/3/2000",1
20000704,"Colorado Basin",25.12,74.88,9.72,0,0,0,"7/4/2000","7/10/2000",1
20000711,"Colorado Basin",25.08,74.92,19.09,0,0,0,"7/11/2000","7/17/2000",1
20000718,"Colorado Basin",8.4,91.6,17.39,0,0,0,"7/18/2000","7/24/2000",1
20000725,"Colorado Basin",3.48,96.52,20.54,0,0,0,"7/25/2000","7/31/2000",1
20000801,"Colorado Basin",3.48,96.52,25.14,0,0,0,"8/1/2000","8/7/2000",1
20000808,"Colorado Basin",0.15,99.85,33.6,0,0,0,"8/8/2000","8/14/2000",1
20000815,"Colorado Basin",9.82,90.18,54.19,6.43,0,0,"8/15/2000","8/21/2000",1
20000822,"Colorado Basin",13.16,86.84,55.93,6.27,0,0,"8/22/2000","8/28/2000",1
20000829,"Colorado Basin",13.49,86.51,53.72,6.75,0,0,"8/29/2000","9/4/2000",1
20000905,"Colorado Basin",16.85,83.15,36.06,3.58,0,0,"9/5/2000","9/11/2000",1
20000912,"Colorado Basin",16.85,83.15,36.04,3.58,0,0,"9/12/2000","9/18/2000",1
20000919,"Colorado Basin",16.85,83.15,36.04,3.58,0,0,"9/19/2000","9/25/2000",1
20000926,"Colorado Basin",11.98,88.02,38.88,1.86,0,0,"9/26/2000","10/2/2000",1
20001003,"Colorado Basin",4.33,95.67,49.46,1.86,0,0,"10/3/2000","10/9/2000",1
20001010,"Colorado Basin",4.28,95.72,49.44,3.42,0,0,"10/10/2000","10/16/2000",1
20001017,"Colorado Basin",18.11,81.89,22.05,1.35,0,0,"10/17/2000","10/23/2000",1
20001024,"Colorado Basin",25.35,74.65,26.29,0,0,0,"10/24/2000","10/30/2000",1
20001031,"Colorado Basin",57.89,42.11,5.59,0,0,0,"10/31/2000","11/6/2000",1
20001107,"Colorado Basin",74.62,25.38,0,0,0,0,"11/7/2000","11/13/2000",1
20001114,"Colorado Basin",82.42,17.58,0,0,0,0,"11/14/2000","11/20/2000",1
20001121,"Colorado Basin",83.27,16.73,0,0,0,0,"11/21/2000","11/27/2000",1
20001128,"Colorado Basin",83.27,16.73,0,0,0,0,"11/28/2000","12/4/2000",1
20001205,"Colorado Basin",88.07,11.93,0,0,0,0,"12/5/2000","12/11/2000",1
20001212,"Colorado Basin",89.8,10.2,0,0,0,0,"12/12/2000","12/18/2000",1
20001219,"Colorado Basin",94.62,5.38,0,0,0,0,"12/19/2000","12/25/2000",1
20001226,"Colorado Basin",95.57,4.43,0,0,0,0,"12/26/2000","1/1/2001",1
20010102,"Colorado Basin",95.57,4.43,0,0,0,0,"1/2/2001","1/8/2001",1
20010109,"Colorado Basin",96.13,3.87,0,0,0,0,"1/9/2001","1/15/2001",1
20010116,"Colorado Basin",100,0,0,0,0,0,"1/16/2001","1/22/2001",1
20010123,"Colorado Basin",94.78,5.22,0,0,0,0,"1/23/2001","1/29/2001",1
20010130,"Colorado Basin",94.96,5.04,0,0,0,0,"1/30/2001","2/5/2001",1
20010206,"Colorado Basin",94.94,5.06,0,0,0,0,"2/6/2001","2/12/2001",1
20010213,"Colorado Basin",94.49,5.51,0.92,0,0,0,"2/13/2001","2/19/2001",1
20010220,"Colorado Basin",94.61,5.39,0.93,0,0,0,"2/20/2001","2/26/2001",1
20010227,"Colorado Basin",93.09,6.91,1.06,0,0,0,"2/27/2001","3/5/2001",1
20010306,"Colorado Basin",93.09,6.91,1.06,0,0,0,"3/6/2001","3/12/2001",1
20010313,"Colorado Basin",90.85,9.15,1.06,0,0,0,"3/13/2001","3/19/2001",1
20010320,"Colorado Basin",86.29,13.71,1.74,0,0,0,"3/20/2001","3/26/2001",1
20010327,"Colorado Basin",86.29,13.71,1.74,0,0,0,"3/27/2001","4/2/2001",1
20010403,"Colorado Basin",83.42,16.58,3.65,0,0,0,"4/3/2001","4/9/2001",1
20010410,"Colorado Basin",85.48,14.52,3.86,0,0,0,"4/10/2001","4/16/2001",1
20010417,"Colorado Basin",85.44,14.56,3.86,0,0,0,"4/17/2001","4/23/2001",1
20010424,"Colorado Basin",85.42,14.58,3.86,0,0,0,"4/24/2001","4/30/2001",1
20010501,"Colorado Basin",86.66,13.34,3.86,0,0,0,"5/1/2001","5/7/2001",1
20010508,"Colorado Basin",86.66,13.34,3.86,0,0,0,"5/8/2001","5/14/2001",1
20010515,"Colorado Basin",86.66,13.34,4.03,1.04,0,0,"5/15/2001","5/21/2001",1
20010522,"Colorado Basin",86.66,13.34,4.03,1.04,0,0,"5/22/2001","5/28/2001",1
20010529,"Colorado Basin",86.66,13.34,4.03,1.04,0,0,"5/29/2001","6/4/2001",1
20010605,"Colorado Basin",84.04,15.96,6.52,1.04,0,0,"6/5/2001","6/11/2001",1
20010612,"Colorado Basin",69.38,30.62,11.67,1.04,0,0,"6/12/2001","6/18/2001",1
20010619,"Colorado Basin",40.45,59.55,7.52,1,0,0,"6/19/2001","6/25/2001",1
20010626,"Colorado Basin",38.79,61.21,15.8,7.25,0,0,"6/26/2001","7/2/2001",1
20010703,"Colorado Basin",35.11,64.89,16.06,11.49,0.06,0,"7/3/2001","7/9/2001",1
20010710,"Colorado Basin",73.19,26.81,16.06,9.54,0,0,"7/10/2001","7/16/2001",1
20010717,"Colorado Basin",73.17,26.83,16.38,10.1,1.35,0,"7/17/2001","7/23/2001",1
20010724,"Colorado Basin",73.34,26.66,16.38,10.1,1.35,0,"7/24/2001","7/30/2001",1
20010731,"Colorado Basin",73.34,26.66,16.39,10.14,4.19,0,"7/31/2001","8/6/2001",1
20010807,"Colorado Basin",73.34,26.66,16.39,10.14,4.12,0,"8/7/2001","8/13/2001",1
20010814,"Colorado Basin",71.46,28.54,16.39,10.14,3.79,0,"8/14/2001","8/20/2001",1
20010821,"Colorado Basin",72.04,27.96,16.54,7.5,4.36,0,"8/21/2001","8/27/2001",1
20010828,"Colorado Basin",71.91,28.09,16.38,8.17,4.94,0,"8/28/2001","9/3/2001",1
20010904,"Colorado Basin",71.91,28.09,16.38,8.17,4.94,0,"9/4/2001","9/10/2001",1
20010911,"Colorado Basin",62.77,37.23,19.46,8.17,5.26,0,"9/11/2001","9/17/2001",1
20010918,"Colorado Basin",62.72,37.28,19.46,8.17,5.26,0,"9/18/2001","9/24/2001",1
20010925,"Colorado Basin",62.72,37.28,19.46,8.17,5.26,0,"9/25/2001","10/1/2001",1
20011002,"Colorado Basin",62.72,37.28,19.46,8.17,5.03,0,"10/2/2001","10/8/2001",1
20011009,"Colorado Basin",62.72,37.28,19.46,8.17,5.03,0,"10/9/2001","10/15/2001",1
20011016,"Colorado Basin",63.07,36.93,19.46,8.17,5.03,0,"10/16/2001","10/22/2001",1
20011023,"Colorado Basin",63.17,36.83,19.46,8.17,5.03,0,"10/23/2001","10/29/2001",1
20011030,"Colorado Basin",56.84,43.16,19.46,7.96,5.03,0,"10/30/2001","11/5/2001",1
20011106,"Colorado Basin",49.92,50.08,19.46,7.96,5.03,0,"11/6/2001","11/12/2001",1
20011113,"Colorado Basin",49.92,50.08,19.46,7.96,5.03,0,"11/13/2001","11/19/2001",1
20011120,"Colorado Basin",50.85,49.15,19.46,8.1,5.03,0,"11/20/2001","11/26/2001",1
20011127,"Colorado Basin",52.1,47.9,14.68,8.1,5.03,0,"11/27/2001","12/3/2001",1
20011204,"Colorado Basin",52.66,47.34,14.68,6.62,3.07,0,"12/4/2001","12/10/2001",1
20011211,"Colorado Basin",52.66,47.34,14.68,4.97,2.46,0,"12/11/2001","12/17/2001",1
20011218,"Colorado Basin",52.66,47.34,14.68,4.97,2.45,0,"12/18/2001","12/24/2001",1
20011225,"Colorado Basin",52.65,47.35,14.68,4.97,2.16,0,"12/25/2001","12/31/2001",1
20020101,"Colorado Basin",51.18,48.82,14.35,4.73,2.21,0,"1/1/2002","1/7/2002",1
20020108,"Colorado Basin",47.71,52.29,14.32,4.48,2.1,0,"1/8/2002","1/14/2002",1
20020115,"Colorado Basin",27.86,72.14,11.92,4.25,2.06,0,"1/15/2002","1/21/2002",1
20020122,"Colorado Basin",24.13,75.87,11.94,4.28,2,0,"1/22/2002","1/28/2002",1
20020129,"Colorado Basin",24.15,75.85,11.76,4.02,1.16,0,"1/29/2002","2/4/2002",1
20020205,"Colorado Basin",20.01,79.99,21.84,4.35,1.16,0,"2/5/2002","2/11/2002",1
20020212,"Colorado Basin",4.89,95.11,34.98,4.44,1.25,0,"2/12/2002","2/18/2002",1
20020219,"Colorado Basin",5.23,94.77,47.48,4.31,1.21,0,"2/19/2002","2/25/2002",1
20020226,"Colorado Basin",0,100,47.72,5.23,1.17,0,"2/26/2002","3/4/2002",1
20020305,"Colorado Basin",0,100,47.53,4.93,1.15,0,"3/5/2002","3/11/2002",1
20020312,"Colorado Basin",0,100,84.64,19.33,1.2,0,"3/12/2002","3/18/2002",1
20020319,"Colorado Basin",0,100,82.07,20.59,0.98,0,"3/19/2002","3/25/2002",1
20020326,"Colorado Basin",0,100,83.21,39.16,0.02,0,"3/26/2002","4/1/2002",1
20020402,"Colorado Basin",0,100,85.41,53.25,0.03,0,"4/2/2002","4/8/2002",1
20020409,"Colorado Basin",0,100,85.66,56.72,0.09,0,"4/9/2002","4/15/2002",1
20020416,"Colorado Basin",0,100,90.56,66.66,2.82,0,"4/16/2002","4/22/2002",1
20020423,"Colorado Basin",0,100,95.1,81.81,13.88,0,"4/23/2002","4/29/2002",1
20020430,"Colorado Basin",0,100,95.45,89.88,29.77,0,"4/30/2002","5/6/2002",1
20020507,"Colorado Basin",0,100,95.45,89.89,30.26,0,"5/7/2002","5/13/2002",1
20020514,"Colorado Basin",0,100,95.48,89.65,59.92,0,"5/14/2002","5/20/2002",1
20020521,"Colorado Basin",0,100,95.35,89.58,60.04,0,"5/21/2002","5/27/2002",1
20020528,"Colorado Basin",0,100,95.58,89.81,64.08,15.12,"5/28/2002","6/3/2002",1
20020604,"Colorado Basin",0,100,97.9,89.52,63.76,14.95,"6/4/2002","6/10/2002",1
20020611,"Colorado Basin",0,100,97.95,89.9,66.62,15.19,"6/11/2002","6/17/2002",1
20020618,"Colorado Basin",0,100,99.82,90.08,68.85,17.46,"6/18/2002","6/24/2002",1
20020625,"Colorado Basin",0,100,99.9,92.6,77.18,24.3,"6/25/2002","7/1/2002",1
20020702,"Colorado Basin",0,100,99.99,93.45,80.27,39.11,"7/2/2002","7/8/2002",1
20020709,"Colorado Basin",0,100,100,93.6,81.72,39.53,"7/9/2002","7/15/2002",1
20020716,"Colorado Basin",0,100,100,94.71,85.4,39.45,"7/16/2002","7/22/2002",1
20020723,"Colorado Basin",0,100,100,95.69,86.7,40.26,"7/23/2002","7/29/2002",1
20020730,"Colorado Basin",0,100,100,94.03,70.77,29.01,"7/30/2002","8/5/2002",1
20020806,"Colorado Basin",0,100,100,93.3,68.62,25.16,"8/6/2002","8/12/2002",1
20020813,"Colorado Basin",0,100,100,93.59,69.11,25.16,"8/13/2002","8/19/2002",1
20020820,"Colorado Basin",0,100,100,93.37,69.2,25.37,"8/20/2002","8/26/2002",1
20020827,"Colorado Basin",0,100,100,97.88,72.79,25.4,"8/27/2002","9/2/2002",1
20020903,"Colorado Basin",0,100,100,97.98,73.05,25.15,"9/3/2002","9/9/2002",1
20020910,"Colorado Basin",0,100,100,98.15,69.16,21.78,"9/10/2002","9/16/2002",1
20020917,"Colorado Basin",0,100,100,96.48,69.31,20.89,"9/17/2002","9/23/2002",1
20020924,"Colorado Basin",0,100,100,95.67,68.66,19.33,"9/24/2002","9/30/2002",1
20021001,"Colorado Basin",0,100,100,95.7,67.17,17.26,"10/1/2002","10/7/2002",1
20021008,"Colorado Basin",0,100,100,85.27,57.01,8.97,"10/8/2002","10/14/2002",1
20021015,"Colorado Basin",0,100,100,85.27,57.02,8.95,"10/15/2002","10/21/2002",1
20021022,"Colorado Basin",0,100,100,85.07,57.16,9.05,"10/22/2002","10/28/2002",1
20021029,"Colorado Basin",0,100,100,84.64,58.02,9.36,"10/29/2002","11/4/2002",1
20021105,"Colorado Basin",0,100,100,85.84,57.58,9.11,"11/5/2002","11/11/2002",1
20021112,"Colorado Basin",0,100,100,83.43,50.82,7.31,"11/12/2002","11/18/2002",1
20021119,"Colorado Basin",0,100,100,83.19,51,7.46,"11/19/2002","11/25/2002",1
20021126,"Colorado Basin",0,100,100,83.19,51.13,7.26,"11/26/2002","12/2/2002",1
20021203,"Colorado Basin",0,100,100,83.37,50.44,7.02,"12/3/2002","12/9/2002",1
20021210,"Colorado Basin",0,100,100,93.05,50.65,8.52,"12/10/2002","12/16/2002",1
20021217,"Colorado Basin",0,100,100,93.24,51.33,8.69,"12/17/2002","12/23/2002",1
20021224,"Colorado Basin",0,100,100,93.08,51.27,8.55,"12/24/2002","12/30/2002",1
20021231,"Colorado Basin",0,100,100,91.55,51.09,8.58,"12/31/2002","1/6/2003",1
20030107,"Colorado Basin",0,100,100,91.43,60.66,9.07,"1/7/2003","1/13/2003",1
20030114,"Colorado Basin",0,100,100,93.62,68.49,9.39,"1/14/2003","1/20/2003",1
20030121,"Colorado Basin",0,100,100,93.48,76.83,8.62,"1/21/2003","1/27/2003",1
20030128,"Colorado Basin",0,100,100,93.68,77.38,9.43,"1/28/2003","2/3/2003",1
20030204,"Colorado Basin",0,100,100,93.48,77.04,9.37,"2/4/2003","2/10/2003",1
20030211,"Colorado Basin",0,100,100,94.83,79.36,9.46,"2/11/2003","2/17/2003",1
20030218,"Colorado Basin",0,100,100,93.41,78.38,7.47,"2/18/2003","2/24/2003",1
20030225,"Colorado Basin",0,100,100,93.16,78.09,7.44,"2/25/2003","3/3/2003",1
20030304,"Colorado Basin",0,100,100,84.45,66.93,4.64,"3/4/2003","3/10/2003",1
20030311,"Colorado Basin",0,100,100,84.32,61.71,4.57,"3/11/2003","3/17/2003",1
20030318,"Colorado Basin",0,100,100,84.34,61.22,4.49,"3/18/2003","3/24/2003",1
20030325,"Colorado Basin",0,100,100,84.44,60.66,4.69,"3/25/2003","3/31/2003",1
20030401,"Colorado Basin",0,100,100,84.27,59.97,2.56,"4/1/2003","4/7/2003",1
20030408,"Colorado Basin",0,100,100,84.07,59.6,2.57,"4/8/2003","4/14/2003",1
20030415,"Colorado Basin",0,100,100,84.13,58.73,2.25,"4/15/2003","4/21/2003",1
20030422,"Colorado Basin",0,100,100,84.92,60.41,2.56,"4/22/2003","4/28/2003",1
20030429,"Colorado Basin",0,100,100,84.74,60.69,2.58,"4/29/2003","5/5/2003",1
20030506,"Colorado Basin",0,100,99.2,84.92,60.9,2.58,"5/6/2003","5/12/2003",1
20030513,"Colorado Basin",0,100,99.52,83.68,63.29,6.01,"5/13/2003","5/19/2003",1
20030520,"Colorado Basin",0,100,99.06,89.94,61.03,5.88,"5/20/2003","5/26/2003",1
20030527,"Colorado Basin",0,100,99.21,90.03,61.25,5.88,"5/27/2003","6/2/2003",1
20030603,"Colorado Basin",0,100,99.12,89.84,61.46,5.93,"6/3/2003","6/9/2003",1
20030610,"Colorado Basin",0,100,99.13,89.74,61.95,9.85,"6/10/2003","6/16/2003",1
20030617,"Colorado Basin",0,100,99.06,89.14,62.57,9.65,"6/17/2003","6/23/2003",1
20030624,"Colorado Basin",0.07,99.93,99.07,89.5,62.16,8.45,"6/24/2003","6/30/2003",1
20030701,"Colorado Basin",0.08,99.92,98.52,92.69,61.42,7.33,"7/1/2003","7/7/2003",1
20030708,"Colorado Basin",0,100,98.49,92.89,63.96,7.72,"7/8/2003","7/14/2003",1
20030715,"Colorado Basin",0,100,100,95.15,71.81,7.81,"7/15/2003","7/21/2003",1
20030722,"Colorado Basin",0,100,100,96.55,73.48,9.57,"7/22/2003","7/28/2003",1
20030729,"Colorado Basin",0,100,100,95.12,71.89,12.66,"7/29/2003","8/4/2003",1
20030805,"Colorado Basin",0,100,100,90.05,70.87,11.13,"8/5/2003","8/11/2003",1
20030812,"Colorado Basin",0,100,100,89.64,70.97,10.78,"8/12/2003","8/18/2003",1
20030819,"Colorado Basin",0,100,100,88.78,67.95,10.1,"8/19/2003","8/25/2003",1
20030826,"Colorado Basin",0,100,100,89.21,68.42,10.46,"8/26/2003","9/1/2003",1
20030902,"Colorado Basin",0,100,100,89.2,62.47,7.81,"9/2/2003","9/8/2003",1
20030909,"Colorado Basin",0,100,98.92,86.12,61.83,7.01,"9/9/2003","9/15/2003",1
20030916,"Colorado Basin",0,100,99.17,86.29,51.69,5.72,"9/16/2003","9/22/2003",1
20030923,"Colorado Basin",0,100,99.21,86.53,51.74,5.86,"9/23/2003","9/29/2003",1
20030930,"Colorado Basin",0,100,96.07,84.07,51.45,6,"9/30/2003","10/6/2003",1
20031007,"Colorado Basin",0,100,96.22,84.72,48.43,5.61,"10/7/2003","10/13/2003",1
20031014,"Colorado Basin",0,100,96.03,83.36,50.05,5.34,"10/14/2003","10/20/2003",1
20031021,"Colorado Basin",0,100,96.77,84.11,49.33,5.19,"10/21/2003","10/27/2003",1
20031028,"Colorado Basin",0,100,96.44,83.91,53.29,5.84,"10/28/2003","11/3/2003",1
20031104,"Colorado Basin",0,100,96.23,82.32,52.77,6.07,"11/4/2003","11/10/2003",1
20031111,"Colorado Basin",0,100,96.04,80.97,52.59,7.9,"11/11/2003","11/17/2003",1
20031118,"Colorado Basin",0,100,92.63,76.6,50.96,7.74,"11/18/2003","11/24/2003",1
20031125,"Colorado Basin",0,100,92.61,76.78,52.03,8.13,"11/25/2003","12/1/2003",1
20031202,"Colorado Basin",0,100,92.56,77.07,51.31,8.55,"12/2/2003","12/8/2003",1
20031209,"Colorado Basin",0,100,92.62,77.09,51.4,8.24,"12/9/2003","12/15/2003",1
20031216,"Colorado Basin",0,100,92.66,77.72,52.36,8.54,"12/16/2003","12/22/2003",1
20031223,"Colorado Basin",0,100,93.52,80.68,54.34,9.26,"12/23/2003","12/29/2003",1
20031230,"Colorado Basin",0,100,92.14,80.78,46.63,8.4,"12/30/2003","1/5/2004",1
20040106,"Colorado Basin",0,100,91.32,76.79,44.33,6.9,"1/6/2004","1/12/2004",1
20040113,"Colorado Basin",0,100,91.56,78.23,44.73,6.85,"1/13/2004","1/19/2004",1
20040120,"Colorado Basin",0,100,95.61,78.76,44.68,6.9,"1/20/2004","1/26/2004",1
20040127,"Colorado Basin",0,100,90.89,76.93,44.25,7.04,"1/27/2004","2/2/2004",1
20040203,"Colorado Basin",0,100,91.89,80,44.16,7.05,"2/3/2004","2/9/2004",1
20040210,"Colorado Basin",0,100,91.89,80,44.02,7.05,"2/10/2004","2/16/2004",1
20040217,"Colorado Basin",0,100,91.84,80,43.43,7.05,"2/17/2004","2/23/2004",1
20040224,"Colorado Basin",0,100,91.84,80,43.43,7.05,"2/24/2004","3/1/2004",1
20040302,"Colorado Basin",0,100,90.27,74.06,36.57,3.5,"3/2/2004","3/8/2004",1
20040309,"Colorado Basin",0,100,92.28,75.94,39.28,2.79,"3/9/2004","3/15/2004",1
20040316,"Colorado Basin",0,100,92.28,75.94,39.28,2.79,"3/16/2004","3/22/2004",1
20040323,"Colorado Basin",0,100,94.72,76.09,40.56,2.79,"3/23/2004","3/29/2004",1
20040330,"Colorado Basin",0,100,94.72,77.31,43.31,2.79,"3/30/2004","4/5/2004",1
20040406,"Colorado Basin",0,100,91.19,72.81,35.57,1.14,"4/6/2004","4/12/2004",1
20040413,"Colorado Basin",0,100,92.05,74.92,38.52,1.12,"4/13/2004","4/19/2004",1
20040420,"Colorado Basin",0,100,92.05,74.92,38.52,1.12,"4/20/2004","4/26/2004",1
20040427,"Colorado Basin",0,100,92.18,74.92,38.52,1.12,"4/27/2004","5/3/2004",1
20040504,"Colorado Basin",0,100,92.18,75.84,38.12,1.12,"5/4/2004","5/10/2004",1
20040511,"Colorado Basin",0,100,92.18,75.84,38.53,1.26,"5/11/2004","5/17/2004",1
20040518,"Colorado Basin",0,100,92.18,75.84,38.53,1.37,"5/18/2004","5/24/2004",1
20040525,"Colorado Basin",0,100,92.18,78.53,39.69,1.26,"5/25/2004","5/31/2004",1
20040601,"Colorado Basin",0,100,92.57,78.22,39.65,1.26,"6/1/2004","6/7/2004",1
20040608,"Colorado Basin",0,100,92.44,79.86,40.43,1.26,"6/8/2004","6/14/2004",1
20040615,"Colorado Basin",0,100,92.47,79.86,40.4,1.26,"6/15/2004","6/21/2004",1
20040622,"Colorado Basin",0,100,92.46,80.04,40.33,1.26,"6/22/2004","6/28/2004",1
20040629,"Colorado Basin",0,100,92.12,79.1,40.33,1.26,"6/29/2004","7/5/2004",1
20040706,"Colorado Basin",0,100,92.14,78.97,40.25,1.26,"7/6/2004","7/12/2004",1
20040713,"Colorado Basin",0,100,94.05,80.61,41.12,1.26,"7/13/2004","7/19/2004",1
20040720,"Colorado Basin",0,100,94.17,80.14,41.12,1.26,"7/20/2004","7/26/2004",1
20040727,"Colorado Basin",0,100,94.05,81.07,42.46,1.26,"7/27/2004","8/2/2004",1
20040803,"Colorado Basin",0,100,95.85,82.33,42.46,1.26,"8/3/2004","8/9/2004",1
20040810,"Colorado Basin",0,100,95.84,82.47,44.37,1.26,"8/10/2004","8/16/2004",1
20040817,"Colorado Basin",0,100,95.84,84.41,48.03,1.26,"8/17/2004","8/23/2004",1
20040824,"Colorado Basin",0,100,95.71,83.71,47.01,1.06,"8/24/2004","8/30/2004",1
20040831,"Colorado Basin",0.01,99.99,95.66,83.53,47.01,1.06,"8/31/2004","9/6/2004",1
20040907,"Colorado Basin",0,100,95.66,82.93,45.11,1.06,"9/7/2004","9/13/2004",1
20040914,"Colorado Basin",0,100,95.94,83.03,45.11,1.05,"9/14/2004","9/20/2004",1
20040921,"Colorado Basin",0,100,95.65,83.03,39.66,1.05,"9/21/2004","9/27/2004",1
20040928,"Colorado Basin",0.08,99.92,95.59,83.03,39.66,1.05,"9/28/2004","10/4/2004",1
20041005,"Colorado Basin",0.1,99.9,95.59,82.8,39.21,1.05,"10/5/2004","10/11/2004",1
20041012,"Colorado Basin",0.1,99.9,95.59,82.86,39.78,1.05,"10/12/2004","10/18/2004",1
20041019,"Colorado Basin",0.1,99.9,95.59,82.86,39.78,1.05,"10/19/2004","10/25/2004",1
20041026,"Colorado Basin",0.1,99.9,95.59,74.19,28.95,0.74,"10/26/2004","11/1/2004",1
20041102,"Colorado Basin",0.1,99.9,95.59,73.75,29,0.74,"11/2/2004","11/8/2004",1
20041109,"Colorado Basin",0.1,99.9,95.27,64.38,26.22,0.74,"11/9/2004","11/15/2004",1
20041116,"Colorado Basin",0.1,99.9,96.42,63.41,26.09,0.74,"11/16/2004","11/22/2004",1
20041123,"Colorado Basin",0.1,99.9,95,62.79,24.97,0.74,"11/23/2004","11/29/2004",1
20041130,"Colorado Basin",0.27,99.73,88.19,56.38,16.8,0.74,"11/30/2004","12/6/2004",1
20041207,"Colorado Basin",0.27,99.73,88.21,55.47,16.8,0.74,"12/7/2004","12/13/2004",1
20041214,"Colorado Basin",0.27,99.73,87.76,55.18,16.79,0.74,"12/14/2004","12/20/2004",1
20041221,"Colorado Basin",0.27,99.73,87.67,54.92,16.75,0.74,"12/21/2004","12/27/2004",1
20041228,"Colorado Basin",0.27,99.73,87.67,52.84,16.75,0.74,"12/28/2004","1/3/2005",1
20050104,"Colorado Basin",0.27,99.73,84.69,46.63,13.93,0.74,"1/4/2005","1/10/2005",1
20050111,"Colorado Basin",0.27,99.73,77.49,38.32,9.46,0.62,"1/11/2005","1/17/2005",1
20050118,"Colorado Basin",2.88,97.12,75.57,37.46,7.63,0.24,"1/18/2005","1/24/2005",1
20050125,"Colorado Basin",2.89,97.11,75.57,37.46,7.63,0.24,"1/25/2005","1/31/2005",1
20050201,"Colorado Basin",3.71,96.29,74.08,37.46,7.63,0.24,"2/1/2005","2/7/2005",1
20050208,"Colorado Basin",7.36,92.64,68.23,31.42,7.27,0.25,"2/8/2005","2/14/2005",1
20050215,"Colorado Basin",10.4,89.6,53.58,20.77,4.8,0.25,"2/15/2005","2/21/2005",1
20050222,"Colorado Basin",12.03,87.97,51.51,18.4,4.8,0.25,"2/22/2005","2/28/2005",1
20050301,"Colorado Basin",18.07,81.93,47.03,16.54,2.13,0.25,"3/1/2005","3/7/2005",1
20050308,"Colorado Basin",18.23,81.77,47.03,16.54,2.13,0.25,"3/8/2005","3/14/2005",1
20050315,"Colorado Basin",18.23,81.77,47.03,16.54,2.3,0.71,"3/15/2005","3/21/2005",1
20050322,"Colorado Basin",19.56,80.44,47.03,16.54,2.3,0.71,"3/22/2005","3/28/2005",1
20050329,"Colorado Basin",25.28,74.72,40.61,12.12,0.95,0.19,"3/29/2005","4/4/2005",1
20050405,"Colorado Basin",27.76,72.24,37.7,10.38,0.38,0.01,"4/5/2005","4/11/2005",1
20050412,"Colorado Basin",41,59,27.71,7.21,0.87,0.4,"4/12/2005","4/18/2005",1
20050419,"Colorado Basin",44.06,55.94,25.39,7.21,0.87,0.4,"4/19/2005","4/25/2005",1
20050426,"Colorado Basin",48.69,51.31,21.41,6.77,0.47,0,"4/26/2005","5/2/2005",1
20050503,"Colorado Basin",51.54,48.46,18.76,5.85,0.12,0,"5/3/2005","5/9/2005",1
20050510,"Colorado Basin",55.09,44.91,16.85,5.43,0.05,0,"5/10/2005","5/16/2005",1
