"SUM of val","","sex_name"
"iso3c",,"f"
"MHL",,0.01221086808
"MHL",,0
"MHL",,0
"MHL",,0
"MHL",,0
"MHL",,0
"MHL",,0
"MHL",,0.0006304544715
"MHL",,0.02050986084
"MHL",,0
"MHL",,0.0003583606001
"MHL",,0.001423463138
"MHL",,0.005101430794
"MHL",,1.64009839
"MHL",,0.08533520735
"MHL",,0.001814616112
"MHL",,0.02620422594
"MHL",,0.03843071311
"MHL",,0.1150265364
"MHL",,0.03824383411
"MHL",,0.5404804058
"MHL",,0.2512756014
"MHL",,0.01249018582
"MHL",,0.4006259844
"MHL",,2.945696993
"MHL",,1.929911535
"MHL",,0.244149737
"MHL",,
"MHL",,0.3754753574
"MHL",,0.07308296293
"MHL",,0.07237125291
"MHL",,0.01562725726
"MHL",,0.04778325446
"MHL",,0.08913874619
"MHL",,0.01976585171
"MHL",,0.02068811329
"MHL",,0.2872691553
"MHL",,
"MHL",,0.01889564599
"MHL",,0.04398364201
"MHL",,0.1399665608
"MHL",,0.02876230385
"MHL",,0.006685795308
"MHL",,0.02511999823
"MHL",,0.1863339609
"MHL",,0.02730754698
"MHL",,0.4602809678
"MHL",,0.007800024646
"MHL",,1.997943014
"MHL",,4.771535594
"MHL",,4.475025685
"MHL",,0.8920215119
"MHL",,0.2153120753
"MHL",,0.07822487521
"MHL",,0.05078862595
"MHL",,0.0007850403932
"MHL",,0.2711429595
"MHL",,0.08814947127
"MHL",,1.266028339
"MHL",,0.006168918715
"MHL",,1.351999226
"MHL",,0.1252337053
"MHL",,0.1355183707
"MHL",,1.070383092
"MHL",,0.01657854452
"MHL",,0.04596494426
"MHL",,0.005725697281
"MHL",,0.02669953774
"MHL",,0.01472034867
"MHL",,0.1371989337
"MHL",,0.05161254655
"MHL",,0.0536890777
"MHL",,0.01860998373
"MHL",,0.02532403119
"MHL",,0.224469871
"MHL",,0.01512074738
"MHL",,0.005015728158
"MHL",,0.05230626828
"MHL",,0.0496293149
"MHL",,0.09791131592
"MHL",,0.0002354637492
"MHL",,3.539403654
"MHL",,0.00265290775
"MHL",,2.400836138
"MHL",,0.240273164
"MHL",,0.02009366192
"MHL",,0.04143687931
"MHL",,0.2353866562
"MHL",,0.00630656474
"MHL",,0.2217119814
"MHL",,0.2863069247
"MHL",,0.02499411742
"MHL",,0.0000606
"MHL",,1.811230023
"MHL",,0.1625395796
"MHL",,0.146319675
"MHL",,0.6801674948
"MHL",,0.1875132993
"MHL",,0.03888767591
"MHL",,0.1045803066
"MHL",,0.2960428794
"MHL",,0.04302734097
"MHL",,0.1279004062
"MHL",,0.253667098
"MHL",,2.404774018
"MHL",,0.6390150071
"MHL",,0
"MHL",,0.01471898845
"MHL",,0
"MHL",,0.001852618804
"MHL",,0
"MHL",,0
"MHL",,0.06437743506
"MHL",,0.01379394983
"MHL",,0.05848517759
"MHL",,0.2482556961
"MHL",,0.3439535944
"MHL",,0.2729003692
"MKD",,1.704737845
"MKD",,0.4193865612
"MKD",,0.1241255646
"MKD",,0.006704362597
"MKD",,4.429944465
"MKD",,0.001105315329
"MKD",,0.0000782
"MKD",,0.359152117
"MKD",,0.810572445
"MKD",,0.004458014954
"MKD",,0.07276399454
"MKD",,0.05544520547
"MKD",,0.05573689822
"MKD",,0.0364328566
"MKD",,0
"MKD",,0
"MKD",,0.1155747213
"MKD",,0
"MKD",,0
"MKD",,0.0008482481259
"MKD",,0.009973930794
"MKD",,0
"MKD",,0
"MKD",,0.0001905913272
"MKD",,0
"MKD",,0.001654846271
"MKD",,1.399984096
"MKD",,0.02763460149
"MKD",,0.02763460149
"MKD",,0.05529555758
"MKD",,0.08475850952
"MKD",,0.2314410814
"MKD",,0.8821787745
"MKD",,11.65526019
"MKD",,5.632708929
"MKD",,0.9836156796
"MKD",,21.29169439
"MKD",,56.16241772
"MKD",,20.24582284
"MKD",,6.511934865
"MKD",,
"MKD",,15.24271436
"MKD",,0.9639617125
"MKD",,0.2917727758
"MKD",,0.4303542845
"MKD",,1.435124719
"MKD",,6.836890259
"MKD",,6.500469713
"MKD",,0.5229432544
"MKD",,14.6975928
"MKD",,
"MKD",,1.878156554
"MKD",,0.9054775515
"MKD",,13.9215322
"MKD",,0.5712880162
"MKD",,0.1119376907
"MKD",,2.059248501
"MKD",,3.320721767
"MKD",,0.618618991
"MKD",,9.557523099
"MKD",,0.2536117993
"MKD",,2.13648913
"MKD",,42.70779668
"MKD",,51.06985539
"MKD",,3.707818843
"MKD",,5.075852593
"MKD",,0.157976778
"MKD",,1.112258467
"MKD",,0.01734500037
"MKD",,0.412802481
"MKD",,0.5957370233
"MKD",,3.98471024
"MKD",,0.001527709538
"MKD",,0.5590061496
"MKD",,0.3625502276
"MKD",,0.0957433096
"MKD",,8.746603138
"MKD",,0.07670718074
"MKD",,1.491801699
"MKD",,0.05935730719
"MKD",,0.5091753033
"MKD",,0.5970982434
"MKD",,0.1797730216
"MKD",,1.821272608
"MKD",,0.2723289364
"MKD",,0.6659985743
"MKD",,0.2066491349
"MKD",,3.785822007
"MKD",,2.511174004
"MKD",,0.1247071441
"MKD",,1.054350924
"MKD",,0.3053819185
"MKD",,1.026999947
"MKD",,0.00637479776
"MKD",,9.343425846
"MKD",,0.0005660410764
"MKD",,9.608654114
"MKD",,0.2121311199
"MKD",,0.06158828485
"MKD",,0.391375733
"MKD",,1.46380554
"MKD",,0.03080183846
"MKD",,1.315138149
"MKD",,2.368550742
"MKD",,0.001273254398
"MKD",,0.001846276156
"MKD",,13.30915285
"MKD",,2.257785366
"MKD",,2.515707179
"MKD",,0.9608486556
"MKD",,0.6668177834
"MKD",,0.7265842087
"MKD",,0.6553501993
"MKD",,0.4440581332
"MKD",,0.06647250325
"MKD",,0.6237533236
"MKD",,1.622902122
"MKD",,16.97083366
"MKD",,5.161328955
"MKD",,0
"MKD",,0.1766378774
"MKD",,0
"MKD",,0.05512912758
"MKD",,0
"MKD",,0
"MKD",,0.0002504351113
"MKD",,0.05612848171
"MKD",,0.07348879332
"MKD",,0.5782974722
"MKD",,9.57823209
"MKD",,1.642066667
"MLI",,619.2976873
"MLI",,1807.695686
"MLI",,664.7479154
"MLI",,0.5490663101
"MLI",,199.0859002
"MLI",,0.2365464967
"MLI",,0.01175240002
"MLI",,291.9265256
"MLI",,14.49605122
"MLI",,0.4748484367
"MLI",,6.947552421
"MLI",,16.47803691
"MLI",,13.41772471
"MLI",,3.74072811
"MLI",,450.3978598
"MLI",,0
"MLI",,0
"MLI",,0
"MLI",,35.4829541
"MLI",,1.332278943
"MLI",,1.21521046
"MLI",,0.004824687413
"MLI",,6.71801983
"MLI",,13.92747411
"MLI",,0.896019773
"MLI",,12.74698798
"MLI",,3465.190265
"MLI",,278.1394286
"MLI",,58.46464616
"MLI",,17.21792397
"MLI",,71.03165621
"MLI",,10.16964667
"MLI",,9.231575059
"MLI",,133.8789176
"MLI",,50.46539678
"MLI",,3.90104585
"MLI",,22.13901305
"MLI",,222.437208
"MLI",,328.6109718
"MLI",,7.583763938
"MLI",,
"MLI",,36.64983533
"MLI",,10.9784777
"MLI",,1.312891102
"MLI",,1.141781842
"MLI",,2.325053741
"MLI",,10.0982367
"MLI",,10.79295422
"MLI",,1.171703023
"MLI",,23.20120164
"MLI",,
"MLI",,3.758213807
"MLI",,14.96469539
"MLI",,13.36978659
"MLI",,6.49946907
"MLI",,2.580248622
"MLI",,5.653707011
"MLI",,8.195691892
"MLI",,1.88444332
"MLI",,30.43284419
"MLI",,0.6198883433
"MLI",,62.5467172
"MLI",,316.1894882
"MLI",,578.8198342
"MLI",,179.0343338
"MLI",,55.58752811
"MLI",,0.7408896408
"MLI",,5.359691287
"MLI",,0.09895239834
"MLI",,13.51648395
"MLI",,20.40940207
"MLI",,94.4407866
"MLI",,2.089203413
"MLI",,252.9423729
"MLI",,3.790553125
"MLI",,36.61498202
"MLI",,370.227162
"MLI",,10.21300999
"MLI",,37.42922406
"MLI",,0.5454529873
"MLI",,11.04424556
"MLI",,5.419947087
"MLI",,18.00158443
"MLI",,26.61455127
"MLI",,16.80296313
"MLI",,3.455099638
"MLI",,0.6956215408
"MLI",,64.27251136
"MLI",,8.671339694
"MLI",,0.5987288209
"MLI",,35.82485308
"MLI",,6.096687377
"MLI",,3.550726139
"MLI",,0.07473416918
"MLI",,192.0963474
"MLI",,0.02974192585
"MLI",,292.002851
"MLI",,35.12251343
"MLI",,5.199035283
"MLI",,178.1645945
"MLI",,16.64121749
"MLI",,1.138435323
"MLI",,27.03492685
"MLI",,39.42087422
"MLI",,0.02831074919
"MLI",,0.2403609605
"MLI",,236.7444787
"MLI",,13.21696746
"MLI",,25.90406342
"MLI",,18.9226382
"MLI",,44.96202414
"MLI",,39.41355544
"MLI",,33.29402233
"MLI",,44.84819476
"MLI",,37.29747616
"MLI",,22.31807222
"MLI",,23.83681871
"MLI",,163.7159739
"MLI",,269.3842161
"MLI",,0
"MLI",,9.897039514
"MLI",,0
"MLI",,4.351390844
"MLI",,0
"MLI",,152.0580879
"MLI",,36.83060667
"MLI",,162.4587912
"MLI",,11.76247549
"MLI",,77.41152731
"MLI",,40.3930684
"MLI",,88.30295074
"MLT",,0.01385231998
"MLT",,0.2238586927
"MLT",,0.01770723842
"MLT",,0.001182007871
"MLT",,0.9635797422
"MLT",,0.003912633061
"MLT",,0.0000818
"MLT",,0.08422300082
"MLT",,0.1063600638
"MLT",,0.0001409538981
"MLT",,0.0001372932478
"MLT",,0.0009433452588
"MLT",,0.001090682161
"MLT",,0.001266729458
"MLT",,0
"MLT",,0
"MLT",,0.07638782952
"MLT",,0
"MLT",,0
"MLT",,0
"MLT",,0.000092
"MLT",,0
"MLT",,0
"MLT",,0.0009798433722
"MLT",,0
"MLT",,0.002617760775
"MLT",,0.4620924572
"MLT",,0.006289063725
"MLT",,0.006290731588
"MLT",,0.01320290347
"MLT",,0.0113945412
"MLT",,0.05717158955
"MLT",,0.1319418948
"MLT",,0.5915763294
"MLT",,0.2107188472
"MLT",,0.0578260605
"MLT",,1.613393604
"MLT",,8.109523735
"MLT",,0.8613038384
"MLT",,0.3133923667
"MLT",,
"MLT",,1.454190056
"MLT",,0.2104316514
"MLT",,0.1511829768
"MLT",,0.06517718465
"MLT",,0.07070880089
"MLT",,0.7299366568
"MLT",,0.5018034649
"MLT",,0.03595435944
"MLT",,1.72010874
"MLT",,
"MLT",,0.2615592905
"MLT",,0.1268904291
"MLT",,1.348966026
"MLT",,0.1029077874
"MLT",,0.03451874309
"MLT",,0.3218216342
"MLT",,0.6987860991
"MLT",,0.1381458172
"MLT",,1.037251853
"MLT",,0.06064976189
"MLT",,0.1416899218
"MLT",,2.526443972
"MLT",,1.933770501
"MLT",,0.1383745575
"MLT",,0.4832466814
"MLT",,0.03114408914
"MLT",,0.07632774558
"MLT",,0.02629516351
"MLT",,0.1320461206
"MLT",,0.1053441094
"MLT",,0.1397670753
"MLT",,0.001441593706
"MLT",,0.1451109466
"MLT",,0.2353806607
"MLT",,0.03226726346
"MLT",,1.598961226
"MLT",,0.009508090478
"MLT",,0.1255333797
"MLT",,0.01993888017
"MLT",,0.1116912374
"MLT",,0.06729232384
"MLT",,0.06890257681
"MLT",,0.1687163096
"MLT",,0.120868135
"MLT",,0.1452599354
"MLT",,0.02831965593
"MLT",,0.403230827
"MLT",,0.1936483034
"MLT",,0.1546672466
"MLT",,0.5301505152
"MLT",,0.09795749783
"MLT",,0.6551203939
"MLT",,0.0006501333377
"MLT",,0.7521613474
"MLT",,0.0008079160012
"MLT",,0.7203166568
"MLT",,0.1605190194
"MLT",,0.007268213966
"MLT",,0.06887182494
"MLT",,0.4050181011
"MLT",,0.0204208372
"MLT",,0.2091915906
"MLT",,0.926276568
"MLT",,0.09074637619
"MLT",,0.03093335757
"MLT",,1.222345093
"MLT",,0.5612472149
"MLT",,0.5113801045
"MLT",,0.1661486819
"MLT",,0.06762599615
"MLT",,0.03157629944
"MLT",,0.1035943948
"MLT",,0.1368532127
"MLT",,0.01518517209
"MLT",,0.1176609441
"MLT",,0.04247870317
"MLT",,1.553211638
"MLT",,0.8613457356
"MLT",,0
"MLT",,0.01803884437
"MLT",,0
"MLT",,0.1068556196
"MLT",,0
"MLT",,0
"MLT",,0.0000324
"MLT",,0.0000232
"MLT",,0.08034498643
"MLT",,0.1001172084
"MLT",,1.543966632
"MLT",,0.3884577654
"MMR",,1251.922369
"MMR",,2219.331906
"MMR",,176.293328
"MMR",,0.8034494015
"MMR",,607.6472236
"MMR",,2.619851809
"MMR",,0.06671149844
"MMR",,71.25680671
"MMR",,23.57839459
"MMR",,0.7711978745
"MMR",,13.53614771
"MMR",,20.54463704
"MMR",,9.518128131
"MMR",,6.773124195
"MMR",,58.66413095
"MMR",,0
"MMR",,0
"MMR",,0
"MMR",,0
"MMR",,0.8335261545
"MMR",,0.6881839598
"MMR",,33.14195918
"MMR",,0
"MMR",,30.62587831
"MMR",,0.9387317723
"MMR",,0.9716122991
"MMR",,1643.070875
"MMR",,18.34683884
"MMR",,1.893856211
"MMR",,12.55466784
"MMR",,14.25780622
"MMR",,497.6646812
"MMR",,48.3498876
"MMR",,197.2265619
"MMR",,99.14369638
"MMR",,11.02456328
"MMR",,368.7372753
"MMR",,1158.570717
"MMR",,660.2392131
"MMR",,104.9039216
"MMR",,
"MMR",,359.4745247
"MMR",,46.88380124
"MMR",,63.82802787
"MMR",,10.04601285
"MMR",,20.70226423
"MMR",,83.51246044
"MMR",,15.77992407
"MMR",,20.94510931
"MMR",,334.1162557
"MMR",,
"MMR",,31.49587365
"MMR",,13.89737172
"MMR",,179.011773
"MMR",,38.76171385
"MMR",,10.63188263
"MMR",,29.15875884
"MMR",,452.4386988
"MMR",,15.1278399
"MMR",,417.0508675
"MMR",,5.679353755
"MMR",,117.5559389
"MMR",,1170.247502
"MMR",,2927.898879
"MMR",,267.3147346
"MMR",,91.25092035
"MMR",,10.94691696
"MMR",,18.03576278
"MMR",,0.399643011
"MMR",,87.97321576
"MMR",,12.22621121
"MMR",,347.1607404
"MMR",,0.3612947279
"MMR",,534.0163399
"MMR",,19.88354224
"MMR",,43.06245807
"MMR",,1995.900802
"MMR",,21.53820394
"MMR",,53.67184518
"MMR",,1.080588518
"MMR",,6.274945079
"MMR",,5.300377658
"MMR",,42.00758989
"MMR",,24.60378446
"MMR",,19.08976524
"MMR",,16.81995412
"MMR",,7.840012117
"MMR",,65.04978935
"MMR",,17.06040492
"MMR",,3.709406205
"MMR",,21.73539734
"MMR",,13.5913073
"MMR",,26.36874206
"MMR",,0.9979600802
"MMR",,1083.995417
"MMR",,18.86594521
"MMR",,1342.017784
"MMR",,135.7425047
"MMR",,38.69665996
"MMR",,86.97179181
"MMR",,113.417224
"MMR",,4.380282527
"MMR",,139.1888188
"MMR",,185.5580386
"MMR",,11.90514084
"MMR",,3.350445545
"MMR",,751.3442455
"MMR",,38.75046773
"MMR",,186.8100308
"MMR",,136.2491293
"MMR",,46.72308572
"MMR",,85.35813963
"MMR",,17.84254838
"MMR",,57.91911026
"MMR",,43.45971149
"MMR",,20.67479853
"MMR",,60.30685227
"MMR",,239.2920273
"MMR",,116.5405326
"MMR",,19.48161597
"MMR",,1.693740916
"MMR",,0
"MMR",,8.745926438
"MMR",,0
"MMR",,89.15332426
"MMR",,258.4623428
"MMR",,19.01784848
"MMR",,30.05013817
"MMR",,138.6070405
"MMR",,281.4222615
"MMR",,104.9790684
"MNE",,0.160996565
"MNE",,0.2014411131
"MNE",,0.01570634582
"MNE",,0.001921727736
"MNE",,1.479031549
"MNE",,0.009596509344
"MNE",,0.0000205
"MNE",,0.06318221074
"MNE",,0.1567044221
"MNE",,0.001267869084
"MNE",,0.01590080987
"MNE",,0.01547878922
"MNE",,0
"MNE",,0.007236918381
"MNE",,0
"MNE",,0
"MNE",,0.05876928491
"MNE",,0
"MNE",,0
"MNE",,0.0006540679797
"MNE",,0.002332943845
"MNE",,0
"MNE",,0
"MNE",,0.0000695
"MNE",,0
"MNE",,0.0002158651332
"MNE",,0.401085778
"MNE",,0.01539683523
"MNE",,0.01269176248
"MNE",,0.0435334871
"MNE",,0.01759655591
"MNE",,0.04001142836
"MNE",,0.2172260464
"MNE",,1.588075706
"MNE",,1.394082915
"MNE",,0.9081260219
"MNE",,9.152406884
"MNE",,16.37488453
"MNE",,5.183558953
"MNE",,0.9673718246
"MNE",,
"MNE",,3.177228904
"MNE",,0.4195203925
"MNE",,0.04713096933
"MNE",,0.09032696847
"MNE",,0.2189128332
"MNE",,1.738152948
"MNE",,1.277317995
"MNE",,0.0720258188
"MNE",,3.374959325
"MNE",,
"MNE",,0.585336844
"MNE",,0.2875861623
"MNE",,4.977812693
"MNE",,0.2399181431
"MNE",,0.09297056632
"MNE",,0.8384865286
"MNE",,1.142252457
"MNE",,0.2031023959
"MNE",,2.558555268
"MNE",,0.03121968008
"MNE",,0.6514806507
"MNE",,6.452177339
"MNE",,13.71571627
"MNE",,0.2211648885
"MNE",,3.561385837
"MNE",,0.1508116484
"MNE",,1.448081362
"MNE",,0.009055383479
"MNE",,0.08293839849
"MNE",,0.1358846649
"MNE",,0.2205872246
"MNE",,0.02880060611
"MNE",,0.08073800893
"MNE",,0.06807521286
"MNE",,0.05709396942
"MNE",,1.953446843
"MNE",,0.0225642639
"MNE",,0.7289330527
"MNE",,0.02814790036
"MNE",,0.3016664922
"MNE",,0.7091354799
"MNE",,0.07632278798
"MNE",,0.7686801801
"MNE",,0.08545711796
"MNE",,0.1751767795
"MNE",,0.06715815056
"MNE",,1.156488469
"MNE",,1.116214139
"MNE",,0.03226682652
"MNE",,0.2193776102
"MNE",,0.7361280391
"MNE",,0.1607108835
"MNE",,0.01892658342
"MNE",,2.171882217
"MNE",,0.01315379148
"MNE",,3.102566022
"MNE",,0.0693844477
"MNE",,0.03267021362
"MNE",,0.1220042703
"MNE",,0.3351833185
"MNE",,0.02399865481
"MNE",,0.2384799291
"MNE",,0.4881100592
"MNE",,0.0002930801558
"MNE",,0.0003576682426
"MNE",,5.897919891
"MNE",,0.3218294589
"MNE",,0.8581999159
"MNE",,0.6132741994
"MNE",,0.6051318646
"MNE",,0.2623549777
"MNE",,0.238742639
"MNE",,0.1449785242
"MNE",,0.01675948891
"MNE",,0.4733979366
"MNE",,0.1990565594
"MNE",,9.263837149
"MNE",,3.42397037
"MNE",,0
"MNE",,0.262975595
"MNE",,0
"MNE",,0.01540207644
"MNE",,0
"MNE",,0
"MNE",,0.0000806
"MNE",,0.01440758938
"MNE",,0.01726883987
"MNE",,0.5284757028
"MNE",,1.723729595
"MNE",,0.8240429223
"MNG",,58.75336077
"MNG",,1.950496156
"MNG",,0.5150434254
"MNG",,0.03263853858
"MNG",,32.39221337
"MNG",,0.002950860589
"MNG",,0.0009275493775
"MNG",,2.21441381
"MNG",,2.954404736
"MNG",,0.01076080293
"MNG",,0.1493353444
"MNG",,0.1383637008
"MNG",,0.0000627
"MNG",,0.2398765351
"MNG",,0
"MNG",,0
"MNG",,0
"MNG",,0
"MNG",,0
"MNG",,0.007632870204
"MNG",,0.05148323921
"MNG",,0
"MNG",,0
"MNG",,0.004764889996
"MNG",,0.004990154074
"MNG",,0.003344653415
"MNG",,41.14547357
"MNG",,0.05444525256
"MNG",,0.05444525256
"MNG",,1.247766605
"MNG",,4.192502241
"MNG",,1.608825736
"MNG",,9.202656724
"MNG",,50.84940729
"MNG",,78.89143258
"MNG",,0.2930830862
"MNG",,12.2695002
"MNG",,42.26676029
"MNG",,60.36547686
"MNG",,9.644406996
"MNG",,
"MNG",,14.12804085
"MNG",,2.8562772
"MNG",,0.8564836617
"MNG",,0.3958362013
"MNG",,6.187857029
"MNG",,4.858912468
"MNG",,0.47647396
"MNG",,0.3562737155
"MNG",,17.69111131
"MNG",,
"MNG",,4.872849709
"MNG",,1.446139087
"MNG",,14.88792757
"MNG",,0.4025630185
"MNG",,0.7281447875
"MNG",,1.004948472
"MNG",,6.208334922
"MNG",,1.015836683
"MNG",,14.44294296
"MNG",,0.1826578389
"MNG",,18.51185228
"MNG",,156.7739563
"MNG",,248.5211644
"MNG",,7.54556973
"MNG",,23.08633601
"MNG",,0.2324320964
"MNG",,1.983395877
"MNG",,0.02602758548
"MNG",,0.7075645612
"MNG",,1.537094535
"MNG",,10.87149468
"MNG",,0.009236121095
"MNG",,1.930815105
"MNG",,2.289248459
"MNG",,1.662121233
"MNG",,144.3395614
"MNG",,3.760643849
"MNG",,6.63663154
"MNG",,0.03822485904
"MNG",,1.5421669
"MNG",,0.2497582607
"MNG",,3.77101653
"MNG",,5.269026844
"MNG",,4.251269468
"MNG",,0.9159498628
"MNG",,0.223339711
"MNG",,26.75454335
"MNG",,0.6793874666
"MNG",,0.3183334384
"MNG",,2.467382792
"MNG",,53.24311533
"MNG",,1.796622853
"MNG",,0.07226221882
"MNG",,9.407315231
"MNG",,0.01210974307
"MNG",,52.85451333
"MNG",,7.93075363
"MNG",,4.660436819
"MNG",,1.214457875
"MNG",,18.83296647
"MNG",,1.235036369
"MNG",,9.358117577
"MNG",,13.17948725
"MNG",,0.005389944964
"MNG",,0.1216607737
"MNG",,86.93154343
"MNG",,3.436151583
"MNG",,23.18788723
"MNG",,10.6459817
"MNG",,9.428757346
"MNG",,15.99703332
"MNG",,3.219205683
"MNG",,0.8553706653
"MNG",,0.2531162395
"MNG",,5.836321586
"MNG",,3.050593599
"MNG",,69.24323689
"MNG",,37.37381239
"MNG",,2.079845528
"MNG",,8.394294257
"MNG",,0
"MNG",,0.09973642767
"MNG",,0
"MNG",,0
"MNG",,0.03215627821
"MNG",,0.1370987184
"MNG",,1.41045382
"MNG",,8.679279529
"MNG",,19.5104137
"MNG",,4.717882306
"MNP",,0.08408562385
"MNP",,0.1998006088
"MNP",,0.06216250278
"MNP",,0.0002752851325
"MNP",,0.3726466153
"MNP",,0.0000173
"MNP",,0.0000051
"MNP",,0.03071514721
"MNP",,0.01466742529
"MNP",,0.0000961
"MNP",,0.001012033871
"MNP",,0.0007530540974
"MNP",,0.004468516668
"MNP",,0.0007862973805
"MNP",,0
"MNP",,0
"MNP",,0
"MNP",,0
"MNP",,0
"MNP",,0
"MNP",,0.0001438317386
"MNP",,0.0002827277085
"MNP",,0
"MNP",,0.0000998
"MNP",,0.0001084961443
"MNP",,0.0007294428238
"MNP",,0.4182731672
"MNP",,0.02400110138
"MNP",,0.0006938389909
"MNP",,0.03305277971
"MNP",,0.006217452871
"MNP",,0.06920622043
"MNP",,0.008571670633
"MNP",,0.1955141504
"MNP",,0.06929818557
"MNP",,0.004173690283
"MNP",,0.2975380746
"MNP",,1.130526493
"MNP",,0.7888379525
"MNP",,0.1532938176
"MNP",,
"MNP",,0.1714800794
"MNP",,0.052391735
"MNP",,0.02822713924
"MNP",,0.00828081959
"MNP",,0.008218824951
"MNP",,0.1064204382
"MNP",,0.003880562043
"MNP",,0.007700270885
"MNP",,0.1545453668
"MNP",,
"MNP",,0.01156875171
"MNP",,0.03665978438
"MNP",,0.1154698517
"MNP",,0.006333668261
"MNP",,0.001815425294
"MNP",,0.005132165
"MNP",,0.1262362932
"MNP",,0.01026209873
"MNP",,0.1608487474
"MNP",,0.003999422746
"MNP",,0.2448350544
"MNP",,1.072454278
"MNP",,1.027406629
"MNP",,0.07742994564
"MNP",,0.08573779622
"MNP",,0.03919367444
"MNP",,0.01767146619
"MNP",,0.0009578152361
"MNP",,0.0648565437
"MNP",,0.1150115241
"MNP",,0.2077988846
"MNP",,0.0000957
"MNP",,0.1280186133
"MNP",,0.108434697
"MNP",,0.01186438407
"MNP",,0.5440126483
"MNP",,0.001898927425
"MNP",,0.01552187859
"MNP",,0.0004713450128
"MNP",,0.005165753361
"MNP",,0.007231147323
"MNP",,0.05502456467
"MNP",,0.01222833452
"MNP",,0.04708920672
"MNP",,0.01214081673
"MNP",,0.007776968084
"MNP",,0.03961606464
"MNP",,0.006934873641
"MNP",,0.001600432288
"MNP",,0.01056487062
"MNP",,0.01954112327
"MNP",,0.04561677814
"MNP",,0.0001058303317
"MNP",,0.6783360165
"MNP",,0.0000218
"MNP",,1.109840425
"MNP",,0.1214503932
"MNP",,0.005312630114
"MNP",,0.01132164351
"MNP",,0.1733291356
"MNP",,0.001148311378
"MNP",,0.06929188179
"MNP",,0.05937008885
"MNP",,0.009233492895
"MNP",,0.0000752
"MNP",,0.7357850842
"MNP",,0.06490847422
"MNP",,0.06254392562
"MNP",,0.2873224504
"MNP",,0.08261730138
"MNP",,0.002886334759
"MNP",,0.04794684082
"MNP",,0.155728342
"MNP",,0.01840106458
"MNP",,0.0834572296
"MNP",,0.1387780954
"MNP",,0.5633588504
"MNP",,0.2682632733
"MNP",,0
"MNP",,0.001168490795
"MNP",,0
"MNP",,0.0007430699965
"MNP",,0
"MNP",,0
"MNP",,0.02147326384
"MNP",,0.002175022987
"MNP",,0.1163029517
"MNP",,0.0282912849
"MNP",,0.09548726187
"MNP",,0.09621397283
"MOZ",,2099.045704
"MOZ",,23689.82421
"MOZ",,370.5190021
"MOZ",,1.01325094
"MOZ",,585.4995748
"MOZ",,4.784063399
"MOZ",,0.7434300868
"MOZ",,231.2134741
"MOZ",,13.90721997
"MOZ",,0.1209843026
"MOZ",,4.401984954
"MOZ",,16.73201938
"MOZ",,4.361285342
"MOZ",,7.595901789
"MOZ",,1840.485008
"MOZ",,0
"MOZ",,0
"MOZ",,0
"MOZ",,40.95168191
"MOZ",,7.108273644
"MOZ",,1.282401237
"MOZ",,0.05445801199
"MOZ",,0
"MOZ",,29.37372475
"MOZ",,0.5290577475
"MOZ",,0.8962060489
"MOZ",,2044.482563
"MOZ",,126.7394547
"MOZ",,21.82778435
"MOZ",,40.00042524
"MOZ",,60.96364826
"MOZ",,8.305293704
"MOZ",,13.83507272
"MOZ",,35.79773561
"MOZ",,29.94464864
"MOZ",,7.480065823
"MOZ",,42.59790979
"MOZ",,447.9647744
"MOZ",,822.837632
"MOZ",,20.45382127
"MOZ",,
"MOZ",,57.59698871
"MOZ",,6.800467049
"MOZ",,1.580353616
"MOZ",,7.374448533
"MOZ",,8.776023025
"MOZ",,20.74288758
"MOZ",,31.13150894
"MOZ",,2.643232344
"MOZ",,83.86366441
"MOZ",,
"MOZ",,6.943022531
"MOZ",,9.537603331
"MOZ",,29.52488935
"MOZ",,24.77447274
"MOZ",,4.688300489
"MOZ",,37.27198812
"MOZ",,59.80679352
"MOZ",,9.065005652
"MOZ",,60.01149829
"MOZ",,1.407463239
"MOZ",,43.26674032
"MOZ",,281.5164163
"MOZ",,547.0314922
"MOZ",,169.3079421
"MOZ",,27.0389859
"MOZ",,3.414169518
"MOZ",,9.213940087
"MOZ",,0.7736121269
"MOZ",,16.0438176
"MOZ",,13.8875678
"MOZ",,41.32739262
"MOZ",,0.7698798921
"MOZ",,150.8825707
"MOZ",,3.679611045
"MOZ",,9.020345468
"MOZ",,206.0878454
"MOZ",,19.78294764
"MOZ",,40.59558481
"MOZ",,3.922508884
"MOZ",,9.93557941
"MOZ",,6.240791327
"MOZ",,39.24751343
"MOZ",,14.2595672
"MOZ",,44.52572345
"MOZ",,5.022160553
"MOZ",,1.788503767
"MOZ",,100.0041672
"MOZ",,6.030164055
"MOZ",,0.7604778781
"MOZ",,8.776681472
"MOZ",,12.41617226
"MOZ",,11.49653201
"MOZ",,0.165950513
"MOZ",,219.2365111
"MOZ",,4.802614444
"MOZ",,191.7933293
"MOZ",,66.03951231
"MOZ",,8.350958086
"MOZ",,56.71885404
"MOZ",,22.96807546
"MOZ",,2.009358002
"MOZ",,17.26195902
"MOZ",,63.47880861
"MOZ",,0.08858197178
"MOZ",,1.174876524
"MOZ",,363.4148592
"MOZ",,38.968747
"MOZ",,25.0458786
"MOZ",,24.83251525
"MOZ",,46.06851395
