"year","welfare","region"
1998,4.8730001,"World"
1998,4.9215002,"World"
1998,4.9973011,"World"
1998,5.0710001,"World"
1998,5.1215,"World"
1998,5.1988702,"World"
1998,5.277,"World"
1998,5.3557057,"World"
1998,5.4370003,"World"
1998,5.5185733,"World"
1998,5.6015,"World"
1998,5.6851377,"World"
1998,5.7994137,"World"
1998,5.8870001,"World"
1998,5.9761615,"World"
1998,6.0945182,"World"
1998,6.1875,"World"
1998,6.2802434,"World"
1998,6.404923,"World"
1998,6.5030003,"World"
1998,6.6012154,"World"
1998,6.7331648,"World"
1998,6.8683333,"World"
1998,7.0060768,"World"
1998,7.1470556,"World"
1998,7.291245,"World"
1998,7.439827,"World"
1998,7.5873179,"World"
1998,7.740622,"World"
1998,7.8962073,"World"
1998,8.0510054,"World"
1998,8.2590475,"World"
1998,8.4630709,"World"
1998,8.636837,"World"
1998,8.8507566,"World"
1998,9.0742865,"World"
1998,9.2597446,"World"
1998,9.4929905,"World"
1998,9.7301655,"World"
1998,9.9722404,"World"
1998,10.229188,"World"
1998,10.482783,"World"
1998,10.797126,"World"
1998,11.12633,"World"
1998,11.462396,"World"
1998,11.757419,"World"
1998,12.055276,"World"
1998,12.422539,"World"
1998,12.803082,"World"
1998,13.180819,"World"
1998,13.579454,"World"
1998,13.991648,"World"
1998,14.419399,"World"
1998,14.863234,"World"
1998,15.383996,"World"
1998,15.923672,"World"
1998,16.411217,"World"
1998,16.90229,"World"
1998,17.424669,"World"
1998,17.943792,"World"
1998,18.584162,"World"
1998,19.241249,"World"
1998,19.823786,"World"
1998,20.42276,"World"
1998,21.035248,"World"
1998,21.678888,"World"
1998,22.334515,"World"
1998,23.012474,"World"
1998,23.710127,"World"
1998,24.440065,"World"
1998,25.175953,"World"
1998,25.931915,"World"
1998,26.726139,"World"
1998,27.517879,"World"
1998,28.345367,"World"
1998,29.220093,"World"
1998,30.116104,"World"
1998,31.027113,"World"
1998,31.96307,"World"
1998,32.924168,"World"
1998,33.926159,"World"
1998,34.780827,"World"
1998,35.647739,"World"
1998,36.728512,"World"
1998,37.8396,"World"
1998,38.992138,"World"
1998,40.347134,"World"
1998,41.80471,"World"
1998,43.061939,"World"
1998,44.352844,"World"
1998,45.967091,"World"
1998,47.564407,"World"
1998,49.257488,"World"
1998,51.237057,"World"
1998,53.342609,"World"
1998,55.467571,"World"
1998,57.772907,"World"
1998,60.388226,"World"
1998,63.458324,"World"
1998,66.682457,"World"
1998,70.457542,"World"
1998,75.125389,"World"
1998,80.482849,"World"
1998,87.209076,"World"
1998,96.374756,"World"
1998,108.70842,"World"
1998,130.7533,"World"
1998,236.52625,"World"
1999,0.25,"World"
1999,0.2628535,"World"
1999,0.36073679,"World"
1999,0.4408907,"World"
1999,0.51078582,"World"
1999,0.56970525,"World"
1999,0.62095761,"World"
1999,0.65615803,"World"
1999,0.69,"World"
1999,0.72034287,"World"
1999,0.75,"World"
1999,0.76999998,"World"
1999,0.78999996,"World"
1999,0.81,"World"
1999,0.84000373,"World"
1999,0.87,"World"
1999,0.88999999,"World"
1999,0.90999997,"World"
1999,0.93000001,"World"
1999,0.94999999,"World"
1999,0.97000003,"World"
1999,0.99000001,"World"
1999,1.01,"World"
1999,1.03,"World"
1999,1.05,"World"
1999,1.0699999,"World"
1999,1.09,"World"
1999,1.11,"World"
1999,1.13,"World"
1999,1.15,"World"
1999,1.17,"World"
1999,1.1900001,"World"
1999,1.21,"World"
1999,1.23,"World"
1999,1.25,"World"
1999,1.27,"World"
1999,1.29,"World"
1999,1.3099999,"World"
1999,1.33,"World"
1999,1.35,"World"
1999,1.37,"World"
1999,1.39,"World"
1999,1.41,"World"
1999,1.4300001,"World"
1999,1.45,"World"
1999,1.47,"World"
1999,1.49,"World"
1999,1.51,"World"
1999,1.53,"World"
1999,1.55,"World"
1999,1.5699999,"World"
1999,1.59,"World"
1999,1.61,"World"
1999,1.63,"World"
1999,1.65,"World"
1999,1.67,"World"
1999,1.6900001,"World"
1999,1.71,"World"
1999,1.73,"World"
1999,1.75,"World"
1999,1.77,"World"
1999,1.79,"World"
1999,1.8099999,"World"
1999,1.83,"World"
1999,1.85,"World"
1999,1.87,"World"
1999,1.89,"World"
1999,1.91,"World"
1999,1.9300001,"World"
1999,1.95,"World"
1999,1.97,"World"
1999,1.99,"World"
1999,2.01,"World"
1999,2.03,"World"
1999,2.0504999,"World"
1999,2.0710001,"World"
1999,2.0915,"World"
1999,2.1125,"World"
1999,2.1335001,"World"
1999,2.155,"World"
1999,2.1764998,"World"
1999,2.198,"World"
1999,2.22,"World"
1999,2.2424998,"World"
1999,2.2649999,"World"
1999,2.2874999,"World"
1999,2.3105001,"World"
1999,2.3334999,"World"
1999,2.3569999,"World"
1999,2.3804998,"World"
1999,2.4039998,"World"
1999,2.428,"World"
1999,2.4524999,"World"
1999,2.477,"World"
1999,2.5015001,"World"
1999,2.5265,"World"
1999,2.552,"World"
1999,2.5780001,"World"
1999,2.6034999,"World"
1999,2.6294999,"World"
1999,2.6559999,"World"
1999,2.6824999,"World"
1999,2.7095001,"World"
1999,2.7365,"World"
1999,2.7635,"World"
1999,2.7909999,"World"
1999,2.819,"World"
1999,2.8474998,"World"
1999,2.8759999,"World"
1999,2.9045,"World"
1999,2.9334998,"World"
1999,2.9629998,"World"
1999,2.993,"World"
1999,3.023,"World"
1999,3.053,"World"
1999,3.0834999,"World"
1999,3.1145,"World"
1999,3.1455002,"World"
1999,3.177,"World"
1999,3.2084999,"World"
1999,3.2405,"World"
1999,3.273,"World"
1999,3.3055,"World"
1999,3.3385,"World"
1999,3.372,"World"
1999,3.4060323,"World"
1999,3.4400001,"World"
1999,3.4745002,"World"
1999,3.5095,"World"
1999,3.5444999,"World"
1999,3.5795,"World"
1999,3.6149998,"World"
1999,3.6515,"World"
1999,3.6880002,"World"
1999,3.7245002,"World"
1999,3.7620001,"World"
1999,3.8,"World"
1999,3.8380001,"World"
1999,3.8759999,"World"
1999,3.9145,"World"
1999,3.954,"World"
1999,3.994,"World"
1999,4.0339999,"World"
1999,4.0739999,"World"
1999,4.1145,"World"
1999,4.1555004,"World"
1999,4.218389,"World"
1999,4.2814999,"World"
1999,4.3245001,"World"
1999,4.368,"World"
1999,4.4115,"World"
1999,4.4555001,"World"
1999,4.5232062,"World"
1999,4.5904999,"World"
1999,4.6364999,"World"
1999,4.6829996,"World"
1999,4.7294998,"World"
1999,4.8004441,"World"
1999,4.8730001,"World"
1999,4.9215002,"World"
1999,4.996079,"World"
1999,5.0710001,"World"
1999,5.1215,"World"
1999,5.1729999,"World"
1999,5.2523112,"World"
1999,5.3295002,"World"
1999,5.4106016,"World"
1999,5.4910002,"World"
1999,5.5727463,"World"
1999,5.6575003,"World"
1999,5.7428851,"World"
1999,5.829,"World"
1999,5.8870001,"World"
1999,5.9743972,"World"
1999,6.0954676,"World"
1999,6.1875,"World"
1999,6.2794213,"World"
1999,6.375,"World"
1999,6.4692726,"World"
1999,6.6001225,"World"
1999,6.7337947,"World"
1999,6.8681531,"World"
1999,6.9720001,"World"
1999,7.0746279,"World"
1999,7.2180963,"World"
1999,7.3635969,"World"
1999,7.511385,"World"
1999,7.6639309,"World"
1999,7.8168406,"World"
1999,7.9737868,"World"
1999,8.1747093,"World"
1999,8.3796883,"World"
1999,8.5508928,"World"
1999,8.7216148,"World"
1999,8.9392204,"World"
1999,9.1678944,"World"
1999,9.4039707,"World"
1999,9.6328373,"World"
1999,9.8789272,"World"
1999,10.125419,"World"
1999,10.377277,"World"
1999,10.692264,"World"
1999,11.02587,"World"
1999,11.354487,"World"
1999,11.63889,"World"
1999,11.924168,"World"
1999,12.294307,"World"
1999,12.722178,"World"
1999,13.182611,"World"
1999,13.581487,"World"
1999,13.999028,"World"
1999,14.416313,"World"
1999,14.85126,"World"
1999,15.381434,"World"
1999,15.928933,"World"
1999,16.415079,"World"
1999,16.989506,"World"
1999,17.586809,"World"
1999,18.118076,"World"
1999,18.767708,"World"
1999,19.427599,"World"
1999,20.008953,"World"
1999,20.727121,"World"
1999,21.457758,"World"
1999,22.107296,"World"
1999,22.780096,"World"
1999,23.471172,"World"
1999,24.183125,"World"
1999,24.904459,"World"
1999,25.660919,"World"
1999,26.458059,"World"
1999,27.262354,"World"
1999,28.087627,"World"
1999,28.938061,"World"
1999,29.786724,"World"
1999,30.697176,"World"
1999,31.644344,"World"
1999,32.588291,"World"
1999,33.578583,"World"
1999,34.575447,"World"
1999,35.660778,"World"
1999,36.564617,"World"
1999,37.474289,"World"
1999,38.61174,"World"
1999,39.9599,"World"
1999,41.356022,"World"
1999,42.637215,"World"
1999,43.95998,"World"
1999,45.303509,"World"
1999,46.911892,"World"
1999,48.532715,"World"
1999,50.204144,"World"
1999,52.28904,"World"
1999,54.442211,"World"
1999,56.586906,"World"
1999,58.966919,"World"
1999,61.630077,"World"
1999,64.77697,"World"
1999,68.011856,"World"
1999,71.842201,"World"
1999,76.693977,"World"
1999,82.148605,"World"
1999,88.958527,"World"
1999,98.198921,"World"
1999,111.43665,"World"
1999,134.1826,"World"
1999,242.18144,"World"
2000,0.25,"World"
2000,0.26487952,"World"
2000,0.36135423,"World"
2000,0.44204238,"World"
2000,0.51071846,"World"
2000,0.57095569,"World"
2000,0.62351501,"World"
2000,0.66069424,"World"
2000,0.69712067,"World"
2000,0.73000002,"World"
2000,0.76038027,"World"
2000,0.78999996,"World"
2000,0.81,"World"
2000,0.82999998,"World"
2000,0.85000002,"World"
2000,0.87,"World"
2000,0.88999999,"World"
2000,0.90999997,"World"
2000,0.93000001,"World"
2000,0.94999999,"World"
2000,0.97000003,"World"
2000,0.99000001,"World"
2000,1.01,"World"
2000,1.03,"World"
2000,1.05,"World"
2000,1.0699999,"World"
2000,1.09,"World"
2000,1.11,"World"
2000,1.13,"World"
2000,1.15,"World"
2000,1.17,"World"
2000,1.1900001,"World"
2000,1.21,"World"
2000,1.23,"World"
2000,1.25,"World"
2000,1.27,"World"
2000,1.29,"World"
2000,1.3099999,"World"
2000,1.33,"World"
2000,1.35,"World"
2000,1.37,"World"
2000,1.39,"World"
2000,1.41,"World"
2000,1.4300001,"World"
2000,1.45,"World"
2000,1.47,"World"
2000,1.49,"World"
2000,1.51,"World"
2000,1.53,"World"
2000,1.55,"World"
2000,1.5699999,"World"
2000,1.59,"World"
2000,1.61,"World"
2000,1.63,"World"
2000,1.65,"World"
2000,1.67,"World"
2000,1.6900001,"World"
2000,1.71,"World"
2000,1.73,"World"
2000,1.75,"World"
2000,1.77,"World"
2000,1.79,"World"
2000,1.8099999,"World"
2000,1.83,"World"
2000,1.85,"World"
2000,1.87,"World"
2000,1.89,"World"
2000,1.91,"World"
2000,1.9300001,"World"
2000,1.95,"World"
2000,1.97,"World"
2000,1.99,"World"
2000,2.01,"World"
2000,2.03,"World"
2000,2.0504999,"World"
2000,2.0710001,"World"
2000,2.0915,"World"
2000,2.1125,"World"
2000,2.1335001,"World"
2000,2.155,"World"
2000,2.1764998,"World"
2000,2.198,"World"
2000,2.22,"World"
2000,2.2424998,"World"
2000,2.2649999,"World"
2000,2.2874999,"World"
2000,2.3105001,"World"
2000,2.3334999,"World"
2000,2.3569999,"World"
2000,2.3804998,"World"
2000,2.4039998,"World"
2000,2.428,"World"
2000,2.4524999,"World"
2000,2.477,"World"
2000,2.5015001,"World"
2000,2.5265,"World"
2000,2.552,"World"
2000,2.5780001,"World"
2000,2.6034999,"World"
2000,2.6294999,"World"
2000,2.6559999,"World"
2000,2.6824999,"World"
2000,2.7095001,"World"
2000,2.7365,"World"
2000,2.7635,"World"
2000,2.7909999,"World"
2000,2.819,"World"
2000,2.8474998,"World"
2000,2.8759999,"World"
2000,2.9045,"World"
2000,2.9334998,"World"
2000,2.9629998,"World"
2000,2.993,"World"
2000,3.023,"World"
2000,3.053,"World"
2000,3.0834999,"World"
2000,3.1145,"World"
2000,3.1455002,"World"
2000,3.177,"World"
2000,3.2084999,"World"
2000,3.2405,"World"
2000,3.273,"World"
2000,3.3055,"World"
2000,3.3385,"World"
2000,3.372,"World"
2000,3.4060001,"World"
2000,3.4400001,"World"
2000,3.4745002,"World"
2000,3.5095,"World"
2000,3.5444999,"World"
2000,3.5795,"World"
2000,3.6149998,"World"
2000,3.6515,"World"
2000,3.6880002,"World"
2000,3.7245002,"World"
2000,3.7620001,"World"
2000,3.8,"World"
2000,3.8380001,"World"
2000,3.8759999,"World"
2000,3.9145,"World"
2000,3.954,"World"
2000,3.994,"World"
2000,4.053802,"World"
2000,4.1145,"World"
2000,4.1555004,"World"
2000,4.197,"World"
2000,4.2390003,"World"
2000,4.2814999,"World"
2000,4.3245001,"World"
2000,4.368,"World"
2000,4.4115,"World"
2000,4.4778104,"World"
2000,4.5454998,"World"
2000,4.5904999,"World"
2000,4.6364999,"World"
2000,4.6829996,"World"
2000,4.7294998,"World"
2000,4.8018842,"World"
2000,4.8730001,"World"
2000,4.9215002,"World"
2000,4.9709997,"World"
2000,5.0460358,"World"
2000,5.1215,"World"
2000,5.1729999,"World"
2000,5.2249999,"World"
2000,5.3044624,"World"
2000,5.3829999,"World"
2000,5.4370003,"World"
2000,5.5192146,"World"
2000,5.6015,"World"
2000,5.6849866,"World"
2000,5.7709999,"World"
2000,5.829,"World"
2000,5.9167767,"World"
2000,6.0054998,"World"
2000,6.0958185,"World"
2000,6.1875,"World"
2000,6.280993,"World"
2000,6.375,"World"
2000,6.4706812,"World"
2000,6.599432,"World"
2000,6.6999998,"World"
2000,6.7999477,"World"
2000,6.9382391,"World"
2000,7.0419998,"World"
2000,7.1459203,"World"
2000,7.2900052,"World"
2000,7.4387984,"World"
2000,7.5851269,"World"
2000,7.7399268,"World"
2000,7.8559999,"World"
2000,7.9744186,"World"
2000,8.1330757,"World"
2000,8.3364353,"World"
2000,8.5493326,"World"
2000,8.7213697,"World"
2000,8.8946505,"World"
2000,9.0734396,"World"
2000,9.2607841,"World"
2000,9.487009,"World"
2000,9.7287884,"World"
2000,9.9317808,"World"
2000,10.173854,"World"
2000,10.483281,"World"
2000,10.745315,"World"
2000,11.015664,"World"
2000,11.349898,"World"
2000,11.699366,"World"
2000,11.996246,"World"
2000,12.298595,"World"
2000,12.666287,"World"
2000,13.050908,"World"
2000,13.442736,"World"
2000,13.864844,"World"
2000,14.283624,"World"
2000,14.702329,"World"
2000,15.220842,"World"
2000,15.774843,"World"
2000,16.246521,"World"
2000,16.736475,"World"
2000,17.324829,"World"
2000,17.943361,"World"
2000,18.502319,"World"
2000,19.057981,"World"
2000,19.726294,"World"
2000,20.430702,"World"
2000,21.052893,"World"
2000,21.685366,"World"
2000,22.336847,"World"
2000,23.00593,"World"
2000,23.703337,"World"
2000,24.444237,"World"
2000,25.165396,"World"
2000,25.933748,"World"
2000,26.732674,"World"
2000,27.550413,"World"
2000,28.356613,"World"
2000,29.196053,"World"
2000,30.092371,"World"
2000,31.006155,"World"
2000,31.951906,"World"
2000,32.766151,"World"
2000,33.603836,"World"
2000,34.598198,"World"
2000,35.642822,"World"
2000,36.726665,"World"
2000,37.817318,"World"
2000,38.803345,"World"
2000,39.773083,"World"
2000,41.182285,"World"
2000,42.439613,"World"
2000,43.501591,"World"
2000,45.029037,"World"
2000,46.671112,"World"
2000,48.073441,"World"
2000,49.772598,"World"
2000,51.522739,"World"
2000,53.301701,"World"
2000,55.530636,"World"
2000,57.735634,"World"
2000,60.082401,"World"
2000,62.821426,"World"
2000,66.066856,"World"
2000,69.439674,"World"
2000,73.357506,"World"
2000,77.841194,"World"
2000,83.377434,"World"
2000,90.362526,"World"
2000,99.008316,"World"
2000,112.60551,"World"
2000,135.28206,"World"
2000,218.09026,"World"
2001,0.25,"World"
2001,0.27243945,"World"
2001,0.37044117,"World"
2001,0.45055899,"World"
2001,0.5205397,"World"
2001,0.59026927,"World"
2001,0.63,"World"
2001,0.656914,"World"
2001,0.69,"World"
2001,0.71845782,"World"
2001,0.75,"World"
2001,0.76999998,"World"
2001,0.80034953,"World"
2001,0.82999998,"World"
2001,0.85000002,"World"
2001,0.87,"World"
2001,0.88999999,"World"
2001,0.90999997,"World"
2001,0.93000001,"World"
2001,0.94999999,"World"
2001,0.97000003,"World"
2001,0.99000001,"World"
2001,1.01,"World"
2001,1.03,"World"
2001,1.05,"World"
2001,1.0699999,"World"
2001,1.09,"World"
2001,1.11,"World"
2001,1.13,"World"
2001,1.15,"World"
2001,1.17,"World"
2001,1.1900001,"World"
2001,1.21,"World"
2001,1.23,"World"
2001,1.25,"World"
2001,1.27,"World"
2001,1.29,"World"
2001,1.3099999,"World"
2001,1.33,"World"
2001,1.35,"World"
2001,1.37,"World"
2001,1.39,"World"
2001,1.41,"World"
2001,1.4300001,"World"
2001,1.45,"World"
2001,1.47,"World"
2001,1.49,"World"
2001,1.51,"World"
2001,1.53,"World"
2001,1.55,"World"
2001,1.5699999,"World"
2001,1.59,"World"
2001,1.61,"World"
2001,1.63,"World"
2001,1.65,"World"
2001,1.67,"World"
2001,1.6900001,"World"
2001,1.71,"World"
2001,1.73,"World"
2001,1.75,"World"
2001,1.77,"World"
2001,1.79,"World"
2001,1.8099999,"World"
2001,1.83,"World"
2001,1.85,"World"
2001,1.87,"World"
2001,1.89,"World"
2001,1.91,"World"
2001,1.9300001,"World"
2001,1.95,"World"
2001,1.97,"World"
2001,1.99,"World"
2001,2.01,"World"
2001,2.03,"World"
2001,2.0504999,"World"
2001,2.0710001,"World"
2001,2.0915,"World"
2001,2.1125,"World"
2001,2.1335001,"World"
2001,2.155,"World"
2001,2.1764998,"World"
2001,2.198,"World"
2001,2.22,"World"
2001,2.2424998,"World"
2001,2.2649999,"World"
2001,2.2874999,"World"
2001,2.3105001,"World"
2001,2.3334999,"World"
2001,2.3569999,"World"
2001,2.3804998,"World"
2001,2.4039998,"World"
2001,2.428,"World"
2001,2.4524999,"World"
2001,2.477,"World"
2001,2.5015001,"World"
2001,2.5265,"World"
2001,2.552,"World"
2001,2.5780001,"World"
2001,2.6034999,"World"
2001,2.6294999,"World"
2001,2.6559999,"World"
2001,2.6824999,"World"
2001,2.7095001,"World"
2001,2.7365,"World"
2001,2.7635,"World"
2001,2.7909999,"World"
2001,2.819,"World"
2001,2.8474998,"World"
2001,2.8759999,"World"
2001,2.9045,"World"
2001,2.9334998,"World"
2001,2.9629998,"World"
2001,2.993,"World"
2001,3.023,"World"
2001,3.053,"World"
2001,3.0834999,"World"
2001,3.1145,"World"
2001,3.1455002,"World"
2001,3.177,"World"
2001,3.2084999,"World"
2001,3.2405,"World"
2001,3.273,"World"
2001,3.3055,"World"
2001,3.3385,"World"
2001,3.372,"World"
2001,3.4060001,"World"
2001,3.4400001,"World"
2001,3.4745002,"World"
2001,3.5095,"World"
2001,3.5444999,"World"
2001,3.5795,"World"
2001,3.6149998,"World"
2001,3.6515,"World"
2001,3.6880002,"World"
2001,3.7245002,"World"
2001,3.7620001,"World"
2001,3.8,"World"
2001,3.8380001,"World"
2001,3.8759999,"World"
2001,3.9145,"World"
2001,3.954,"World"
2001,3.994,"World"
2001,4.0339999,"World"
2001,4.0739999,"World"
2001,4.1145,"World"
2001,4.1555004,"World"
2001,4.197,"World"
2001,4.2390003,"World"
2001,4.2814999,"World"
2001,4.3245001,"World"
2001,4.3891621,"World"
2001,4.4555001,"World"
2001,4.5004997,"World"
2001,4.5454998,"World"
2001,4.5904999,"World"
2001,4.6364999,"World"
2001,4.6829996,"World"
2001,4.7524705,"World"
2001,4.8249998,"World"
2001,4.8730001,"World"
2001,4.9215002,"World"
2001,4.9709997,"World"
2001,5.0455561,"World"
2001,5.1215,"World"
2001,5.1729999,"World"
2001,5.2249999,"World"
2001,5.3032537,"World"
2001,5.3829999,"World"
2001,5.4370003,"World"
2001,5.4910002,"World"
2001,5.5733137,"World"
2001,5.6575003,"World"
2001,5.7139997,"World"
2001,5.800755,"World"
2001,5.8870001,"World"
2001,5.9460001,"World"
2001,6.0358939,"World"
2001,6.1265001,"World"
2001,6.2183628,"World"
2001,6.3115001,"World"
2001,6.4075546,"World"
2001,6.5030003,"World"
2001,6.6003132,"World"
2001,6.6999998,"World"
2001,6.8011241,"World"
2001,6.9377174,"World"
2001,7.0419998,"World"
2001,7.1485066,"World"
2001,7.2909837,"World"
2001,7.401,"World"
2001,7.5107808,"World"
2001,7.6641097,"World"
2001,7.8187866,"World"
2001,7.9344997,"World"
2001,8.0543308,"World"
2001,8.2157478,"World"
2001,8.3821707,"World"
2001,8.5494976,"World"
2001,8.7191763,"World"
2001,8.9002142,"World"
2001,9.0761957,"World"
2001,9.2614231,"World"
2001,9.4872646,"World"
2001,9.7297935,"World"
2001,9.9224977,"World"
2001,10.174225,"World"
2001,10.428448,"World"
2001,10.699674,"World"
2001,10.963311,"World"
2001,11.2409,"World"
2001,11.527881,"World"
2001,11.816082,"World"
2001,12.168517,"World"
2001,12.533643,"World"
2001,12.923248,"World"
2001,13.325037,"World"
2001,13.713387,"World"
2001,14.124263,"World"
2001,14.56087,"World"
2001,14.998164,"World"
2001,15.468224,"World"
2001,15.92564,"World"
2001,16.398611,"World"
2001,16.895426,"World"
2001,17.413008,"World"
2001,18.035982,"World"
2001,18.673922,"World"
2001,19.234285,"World"
2001,19.813322,"World"
2001,20.516199,"World"
2001,21.257828,"World"
2001,21.897678,"World"
2001,22.551807,"World"
2001,23.231026,"World"
2001,23.953577,"World"
2001,24.679274,"World"
2001,25.428368,"World"
2001,26.182201,"World"
2001,26.845886,"World"
2001,27.526138,"World"
2001,28.357847,"World"
2001,29.222292,"World"
2001,30.116318,"World"
2001,31.006458,"World"
2001,31.79985,"World"
2001,32.581615,"World"
2001,33.590546,"World"
2001,34.596439,"World"
2001,35.646946,"World"
2001,36.527439,"World"
2001,37.446281,"World"
2001,38.605518,"World"
2001,39.785294,"World"
2001,40.979065,"World"
2001,42.227364,"World"
2001,43.516956,"World"
2001,44.831276,"World"
2001,46.177471,"World"
2001,47.558723,"World"
2001,48.98946,"World"
2001,50.747482,"World"
2001,52.53997,"World"
2001,54.419197,"World"
2001,56.663525,"World"
2001,58.938076,"World"
2001,61.297867,"World"
2001,64.051773,"World"
2001,67.386787,"World"
2001,70.860115,"World"
2001,74.795021,"World"
2001,79.397652,"World"
2001,84.603706,"World"
2001,91.652069,"World"
2001,101.05688,"World"
2001,114.55913,"World"
2001,138.27783,"World"
2001,235.80511,"World"
2002,0.25,"World"
2002,0.29172909,"World"
2002,0.39100385,"World"
2002,0.48167679,"World"
2002,0.55010945,"World"
2002,0.61024016,"World"
2002,0.66087008,"World"
2002,0.69,"World"
2002,0.72031701,"World"
2002,0.75,"World"
2002,0.76999998,"World"
2002,0.80045104,"World"
2002,0.82999998,"World"
2002,0.85000002,"World"
2002,0.87,"World"
2002,0.88999999,"World"
2002,0.92035645,"World"
2002,0.94999999,"World"
2002,0.97000003,"World"
2002,0.99000001,"World"
2002,1.01,"World"
2002,1.03,"World"
2002,1.05,"World"
2002,1.0699999,"World"
2002,1.09,"World"
2002,1.11,"World"
2002,1.13,"World"
2002,1.15,"World"
2002,1.17,"World"
2002,1.1900001,"World"
2002,1.21,"World"
2002,1.23,"World"
2002,1.25,"World"
2002,1.27,"World"
2002,1.29,"World"
2002,1.3099999,"World"
2002,1.33,"World"
2002,1.35,"World"
2002,1.37,"World"
2002,1.39,"World"
2002,1.41,"World"
2002,1.4300001,"World"
2002,1.45,"World"
2002,1.47,"World"
2002,1.49,"World"
2002,1.51,"World"
2002,1.53,"World"
2002,1.55,"World"
2002,1.5699999,"World"
2002,1.59,"World"
2002,1.61,"World"
2002,1.63,"World"
2002,1.65,"World"
2002,1.67,"World"
2002,1.6900001,"World"
2002,1.71,"World"
2002,1.73,"World"
2002,1.75,"World"
2002,1.77,"World"
2002,1.79,"World"
2002,1.8099999,"World"
2002,1.83,"World"
2002,1.85,"World"
2002,1.87,"World"
2002,1.89,"World"
2002,1.91,"World"
2002,1.9300001,"World"
2002,1.95,"World"
2002,1.97,"World"
2002,1.99,"World"
2002,2.01,"World"
2002,2.03,"World"
2002,2.0504999,"World"
2002,2.0710001,"World"
2002,2.0915,"World"
2002,2.1125,"World"
2002,2.1335001,"World"
2002,2.155,"World"
2002,2.1764998,"World"
2002,2.198,"World"
2002,2.22,"World"
2002,2.2424998,"World"
2002,2.2649999,"World"
2002,2.2874999,"World"
2002,2.3105001,"World"
2002,2.3334999,"World"
2002,2.3569999,"World"
2002,2.3804998,"World"
2002,2.4039998,"World"
2002,2.428,"World"
2002,2.4524999,"World"
2002,2.477,"World"
2002,2.5015001,"World"
2002,2.5265,"World"
2002,2.552,"World"
2002,2.5780001,"World"
2002,2.6034999,"World"
2002,2.6294999,"World"
2002,2.6559999,"World"
2002,2.6824999,"World"
2002,2.7095001,"World"
2002,2.7365,"World"
2002,2.7635,"World"
2002,2.7909999,"World"
2002,2.819,"World"
2002,2.8474998,"World"
2002,2.8759999,"World"
2002,2.9045,"World"
2002,2.9334998,"World"
2002,2.9629998,"World"
2002,2.993,"World"
2002,3.023,"World"
2002,3.053,"World"
2002,3.0834999,"World"
2002,3.1145,"World"
2002,3.1455002,"World"
2002,3.177,"World"
2002,3.2084999,"World"
2002,3.2405,"World"
2002,3.273,"World"
2002,3.3055,"World"
2002,3.3385,"World"
2002,3.372,"World"
2002,3.4060001,"World"
2002,3.4400001,"World"
2002,3.4745002,"World"
2002,3.5095,"World"
2002,3.5444999,"World"
2002,3.5795,"World"
2002,3.6149998,"World"
2002,3.6515,"World"
2002,3.6880002,"World"
2002,3.7245002,"World"
2002,3.7620001,"World"
2002,3.8,"World"
2002,3.8380001,"World"
2002,3.8759999,"World"
2002,3.9145,"World"
2002,3.954,"World"
2002,3.994,"World"
2002,4.0339999,"World"
2002,4.0739999,"World"
2002,4.1145,"World"
2002,4.1555004,"World"
2002,4.197,"World"
2002,4.2390003,"World"
2002,4.2814999,"World"
2002,4.3245001,"World"
2002,4.368,"World"
2002,4.4115,"World"
2002,4.4555001,"World"
2002,4.5004997,"World"
2002,4.5454998,"World"
2002,4.5904999,"World"
2002,4.6599784,"World"
2002,4.7294998,"World"
2002,4.777,"World"
2002,4.8249998,"World"
2002,4.8730001,"World"
2002,4.9215002,"World"
2002,4.9709997,"World"
2002,5.0457783,"World"
2002,5.1215,"World"
2002,5.1729999,"World"
2002,5.2249999,"World"
2002,5.277,"World"
2002,5.3295002,"World"
2002,5.4095149,"World"
2002,5.4910002,"World"
2002,5.546,"World"
2002,5.6015,"World"
2002,5.6847496,"World"
2002,5.7709999,"World"
2002,5.829,"World"
2002,5.9174528,"World"
2002,6.0054998,"World"
2002,6.0655003,"World"
2002,6.1569052,"World"
2002,6.2490001,"World"
2002,6.3115001,"World"
2002,6.4066334,"World"
2002,6.5030003,"World"
2002,6.5996757,"World"
2002,6.6999998,"World"
2002,6.8019075,"World"
2002,6.9029999,"World"
2002,7.0079017,"World"
2002,7.1125002,"World"
2002,7.2185006,"World"
2002,7.3274999,"World"
2002,7.4377866,"World"
2002,7.5871701,"World"
2002,7.7014999,"World"
2002,7.8145161,"World"
2002,7.9759398,"World"
2002,8.0944996,"World"
2002,8.2178211,"World"
2002,8.381834,"World"
2002,8.5495262,"World"
2002,8.6785002,"World"
2002,8.8088827,"World"
2002,8.9847498,"World"
2002,9.1661577,"World"
2002,9.3496847,"World"
2002,9.53864,"World"
2002,9.7295427,"World"
2002,9.973278,"World"
2002,10.226818,"World"
2002,10.431519,"World"
2002,10.641915,"World"
2002,10.913532,"World"
2002,11.186725,"World"
2002,11.468041,"World"
2002,11.753996,"World"
2002,12.056309,"World"
2002,12.415358,"World"
2002,12.734938,"World"
2002,13.055742,"World"
2002,13.45118,"World"
2002,13.852369,"World"
2002,14.274871,"World"
2002,14.702081,"World"
2002,15.070865,"World"
